Symbol,Series,Security Name,Band,Remarks
RMCL,BZ,RADHA MADHAV CORPORATION LIMITED,5,"GSM Stage - 0"
RMDRIP,SM,R M DRIP AND SPRINKLERS SYSTEMS LIMITED,5,"-"
RNAVAL,BZ,RELIANCE NAVAL AND ENGINEERING LIMITED,5,"GSM Stage - II"
ROHITFERRO,BE,ROHIT FERRO-TECH LIMITED,5,"-"
ROHLTD,EQ,ROYAL ORCHID HOTELS LIMITED,5,"-"
ROLLT,BE,ROLLATAINERS LIMITED,5,"-"
ROLTA,BZ,ROLTA INDIA LIMITED,5,"-"
ROML,EQ,RAJ OIL MILLS LIMITED,5,"GSM Stage - 0"
RPOWER,EQ,RELIANCE POWER LIMITED,5,"-"
RTNINDIA,EQ,RATTANINDIA ENTERPRISES LIMITED,5,"-"
RTNPOWER,BE,RATTANINDIA POWER LIMITED,5,"-"
RUCHINFRA,BE,RUCHI INFRASTRUCTURE LIMITED,5,"-"
RUSHIL,EQ,RUSHIL DECOR LIMITED,5,"-"
RVHL,EQ,RAVINDER HEIGHTS LIMITED,5,"-"
SABEVENTS,BE,SAB EVENTS & GOVERNANCE NOW MEDIA LIMITED,5,"GSM Stage - I"
SADBHIN,EQ,SADBHAV INFRASTRUCTURE PROJECT LIMITED,5,"-"
SAGARDEEP,BE,SAGARDEEP ALLOYS LIMITED,5,"-"
SAKUMA,EQ,SAKUMA EXPORTS LIMITED,5,"-"
SALSTEEL,EQ,S.A.L. STEEL LIMITED,5,"-"
SAMBHAAV,BE,SAMBHAAV MEDIA LIMITED,5,"-"
SANGINITA,EQ,SANGINITA CHEMICALS LIMITED,5,"-"
SANWARIA,BZ,SANWARIA CONSUMER LIMITED,5,"-"
SAREGAMA,BE,SAREGAMA INDIA LIMITED,5,"-"
SARVESHWAR,SM,SARVESHWAR FOODS LIMITED,5,"-"
SASTASUNDR,EQ,SASTASUNDAR VENTURES LIMITED,5,"-"
SATIN,BE,SATIN CREDITCARE NETWORK LIMITED,5,"-"
SBC,EQ,SBC EXPORTS LIMITED,5,"-"
SCAPDVR,EQ,STAMPEDE CAPITAL LIMITED,5,"-"
SEAMECLTD,EQ,SEAMEC LIMITED,5,"-"
SECL,SM,SALASAR EXTERIORS AND CONTOUR LIMITED,5,"-"
SECURCRED,SM,SECUR CREDENTIALS LIMITED,5,"-"
SECURKLOUD,EQ,SECUREKLOUD TECHNOLOGIES LIMITED,5,"-"
SEJALLTD,BE,SEJAL GLASS LIMITED,5,"-"
SELMC,EQ,SEL MANUFACTURING COMPANY LIMITED,5,"-"
SEPOWER,BE,S.E. POWER LIMITED,5,"-"
SERVOTECH,BE,SERVOTECH POWER SYSTEMS LIMITED,5,"-"
SETCO,EQ,SETCO AUTOMOTIVE LIMITED,5,"-"
SETUINFRA,BE,SETUBANDHAN INFRASTRUCTURE LIMITED,5,"-"
SGL,EQ,STL GLOBAL LIMITED,5,"-"
SHAHALLOYS,EQ,SHAH ALLOYS LIMITED,5,"-"
SHANTI,BE,SHANTI OVERSEAS (INDIA) LIMITED,5,"-"
SHEMAROO,EQ,SHEMAROO ENTERTAINMENT LIMITED,5,"-"
SHIL,EQ,SOMANY HOME INNOVATION LIMITED,5,"-"
SHIVAMAUTO,EQ,SHIVAM AUTOTECH LIMITED,5,"-"
SHRENIK,EQ,SHRENIK LIMITED,5,"-"
SHRIPISTON,BE,SHRIRAM PISTONS & RINGS LIMITED,5,"-"
SHRIRAMEPC,EQ,SHRIRAM EPC LIMITED,5,"-"
SHUBHLAXMI,SM,SHUBHLAXMI JEWEL ART LIMITED,5,"-"
SHYAMCENT,EQ,SHYAM CENTURY FERROUS LIMITED,5,"-"
SICAL,EQ,SICAL LOGISTICS LIMITED,5,"-"
SIDDHIKA,SM,SIDDHIKA COATINGS LIMITED,5,"-"
SIGMA,SM,SIGMA SOLVE LIMITED,5,"-"
SIKKO,EQ,SIKKO INDUSTRIES LIMITED,5,"-"
SIL,BE,STANDARD INDUSTRIES LIMITED,5,"-"
SILLYMONKS,EQ,SILLY MONKS ENTERTAINMENT LIMITED,5,"-"
SILVERTUC,SM,SILVER TOUCH TECHNOLOGIES LIMITED,5,"-"
SIMBHALS,EQ,SIMBHAOLI SUGARS LIMITED,5,"-"
SIMPLEXINF,EQ,SIMPLEX INFRASTRUCTURES LIMITED,5,"-"
SINTEX,EQ,SINTEX INDUSTRIES LIMITED,5,"-"
SITINET,BE,SITI NETWORKS LIMITED,5,"-"
SKSTEXTILE,SM,SKS TEXTILES LIMITED,5,"-"
SMARTLINK,EQ,SMARTLINK HOLDINGS LIMITED,5,"-"
SMVD,SM,SMVD POLY PACK LIMITED,5,"-"
SOFTTECH,SM,SOFTTECH ENGINEERS LIMITED,5,"-"
SOLEX,SM,SOLEX ENERGY LIMITED,5,"-"
SOMICONVEY,EQ,SOMI CONVEYOR BELTINGS LIMITED,5,"-"
SOUTHWEST,EQ,SOUTH WEST PINNACLE EXPLORATION LIMITED,5,"-"
SPENTEX,BZ,SPENTEX INDUSTRIES LIMITED,5,"GSM Stage - II"
SPMLINFRA,EQ,SPML INFRA LIMITED,5,"-"
SPTL,EQ,SINTEX PLASTICS TECHNOLOGY LIMITED,5,"-"
SREINFRA,EQ,SREI INFRASTRUCTURE FINANCE LIMITED,5,"-"
SRIRAM,SM,SHRI RAM SWITCHGEARS LIMITED,5,"-"
SRPL,BE,SHREE RAM PROTEINS LIMITED,5,"-"
SSINFRA,SM,S.S. INFRASTRUCTURE DEVELOPMENT CONSULTANTS LIMITED,5,"-"
S&SPOWER,BE,S&S POWER SWITCHGEARS LIMITED,5,"GSM Stage - II"
SSWL,EQ,STEEL STRIPS WHEELS LIMITED,5,"-"
STEELXIND,BE,STEEL EXCHANGE INDIA LIMITED,5,"-"
SUBCAPCITY,BE,INTERNATIONAL CONSTRUCTIONS LIMITED,5,"-"
SUMEETINDS,EQ,SUMEET INDUSTRIES LIMITED,5,"-"
SUNDARAM,BE,SUNDARAM MULTI PAP LIMITED,5,"-"
SUPREMEENG,EQ,SUPREME ENGINEERING LIMITED,5,"-"
SUPREMEINF,BE,SUPREME INFRASTRUCTURE INDIA LIMITED,5,"-"
SURANASOL,BE,SURANA SOLAR LIMITED,5,"-"
SURANAT&P,EQ,SURANA TELECOM AND POWER LIMITED,5,"-"
SURANI,SM,SURANI STEEL TUBES LIMITED,5,"-"
SUULD,EQ,SUUMAYA INDUSTRIES LIMITED,5,"-"
SUVIDHAA,EQ,SUVIDHAA INFOSERVE LIMITED,5,"-"
SUZLON,EQ,SUZLON ENERGY LIMITED,5,"-"
TAINWALCHM,EQ,TAINWALA CHEMICAL AND PLASTIC (I) LIMITED,5,"-"
TANLA,EQ,TANLA PLATFORMS LIMITED,5,"-"
TANTIACONS,BZ,TANTIA CONSTRUCTIONS LIMITED,5,"GSM Stage - II"
TARAPUR,BE,TARAPUR TRANSFORMERS LIMITED,5,"GSM Stage - 0"
TCIDEVELOP,EQ,TCI DEVELOPERS LIMITED,5,"-"
TCIFINANCE,BE,TCI FINANCE LIMITED,5,"GSM Stage - 0"
TECHIN,EQ,TECHINDIA NIRMAN LIMITED,5,"-"
TEJASNET,EQ,TEJAS NETWORKS LIMITED,5,"-"
TEMBO,EQ,TEMBO GLOBAL INDUSTRIES LIMITED,5,"-"
TEXMOPIPES,EQ,TEXMO PIPES AND PRODUCTS LIMITED,5,"-"
TFL,EQ,TRANSWARRANTY FINANCE LIMITED,5,"-"
TGBHOTELS,EQ,TGB BANQUETS AND HOTELS LIMITED,5,"-"
THEMISMED,EQ,THEMIS MEDICARE LIMITED,5,"-"
THOMASCOTT,BE,THOMAS SCOTT (INDIA) LIMITED,5,"-"
TI,BE,TILAKNAGAR INDUSTRIES LIMITED,5,"-"
TIJARIA,EQ,TIJARIA POLYPIPES LIMITED,5,"GSM Stage - 0"
TIPSINDLTD,BE,TIPS INDUSTRIES LIMITED,5,"-"
TIRUPATI,SM,SHREE TIRUPATI BALAJEE FIBC LIMITED,5,"-"
TIRUPATIFL,EQ,TIRUPATI FORGE LIMITED,5,"-"
TNTELE,BE,TAMILNADU TELECOMMUNICATION LIMITED,5,"-"
TOTAL,BE,TOTAL TRANSPORT SYSTEMS LIMITED,5,"-"
TRANSWIND,SM,TRANSWIND INFRASTRUCTURES LIMITED,5,"-"
TREEHOUSE,BE,TREE HOUSE EDUCATION & ACCESSORIES LIMITED,5,"-"
TRF,BE,TRF LIMITED,5,"GSM Stage - II"
TRIDENT,EQ,TRIDENT LIMITED,5,"-"
TTML,BE,TATA TELESERVICES (MAHARASHTRA) LIMITED,5,"-"
UJAAS,EQ,UJAAS ENERGY LIMITED,5,"-"
UNIINFO,SM,UNIINFO TELECOM SERVICES LIMITED,5,"-"
UNITECH,BZ,UNITECH LIMITED,5,"GSM Stage - I"
UNITEDPOLY,EQ,UNITED POLYFAB GUJARAT LIMITED,5,"-"
UNIVPHOTO,EQ,UNIVERSUS PHOTO IMAGINGS LIMITED,5,"-"
URJA,BE,URJA GLOBAL LIMITED,5,"-"
UTTAMSTL,EQ,UTTAM GALVA STEELS LIMITED,5,"-"
UWCSL,SM,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED,5,"-"
V2RETAIL,EQ,V2 RETAIL LIMITED,5,"-"
VARDMNPOLY,EQ,VARDHMAN POLYTEX LIMITED,5,"-"
VASA,ST,VASA RETAIL AND OVERSEAS LTD,5,"-"
VCL,SM,VAXTEX COTFAB LIMITED,5,"-"
VERA,SM,VERA SYNTHETIC LIMITED,5,"-"
VICEROY,BZ,VICEROY HOTELS LIMITED,5,"GSM Stage - 0"
VIJIFIN,BE,VIJI FINANCE LIMITED,5,"GSM Stage - I"
VIKASECO,EQ,VIKAS ECOTECH LIMITED,5,"-"
VIKASLIFE,EQ,VIKAS LIFECARE LIMITED,5,"-"
VIKASPROP,BE,VIKAS PROPPANT & GRANITE LIMITED,5,"-"
VIKASWSP,EQ,VIKAS WSP LIMITED,5,"-"
VIPCLOTHNG,EQ,VIP CLOTHING LIMITED,5,"-"
VIPULLTD,EQ,VIPUL LIMITED,5,"-"
VISASTEEL,EQ,VISA STEEL LIMITED,5,"-"
VISESHINFO,BE,VISESH INFOTECNICS LIMITED,5,"-"
VISHNU,BE,VISHNU CHEMICALS LIMITED,5,"-"
VIVIDHA,BE,VISAGAR POLYTEX LIMITED,5,"-"
VIVO,ST,VIVO COLLABORATION SOLUTIONS LIMITED,5,"-"
VLIFEPP,E1,VIKAS LIFECARE LIMITED,5,"-"
VSCL,SM,VADIVARHE SPECIALITY CHEMICALS LIMITED,5,"-"
WALPAR,SM,WALPAR NUTRITIONS LIMITED,5,"-"
WANBURY,BE,WANBURY LIMITED,5,"-"
WEALTH,BE,WEALTH FIRST PORTFOLIO MANAGERS LIMITED,5,"-"
WEBELSOLAR,EQ,WEBSOL ENERGY SYSTEM LIMITED,5,"-"
WEWIN,SM,WE WIN LIMITED,5,"-"
WFL,SM,WONDER FIBROMATS LIMITED,5,"-"
WILLAMAGOR,EQ,WILLIAMSON MAGOR & COMPANY LIMITED,5,"GSM Stage - 0"
WINPRO,EQ,WINPRO INDUSTRIES LIMITED,5,"-"
WIPL,BE,THE WESTERN INDIA PLYWOODS LIMITED,5,"-"
XPROINDIA,BE,XPRO INDIA LIMITED,5,"-"
ZEEMEDIA,EQ,ZEE MEDIA CORPORATION LIMITED,5,"-"
ZENITHEXPO,EQ,ZENITH EXPORTS LIMITED,5,"-"
ZENTEC,EQ,ZEN TECHNOLOGIES LIMITED,5,"-"
ZODIAC,EQ,ZODIAC ENERGY LIMITED,5,"-"
3PLAND,EQ,3P LAND HOLDINGS LIMITED,10,"-"
AAKASH,EQ,AAKASH EXPLORATION SERVICES LIMITED,10,"-"
AARON,EQ,AARON INDUSTRIES LIMITED,10,"-"
ABMINTLLTD,EQ,ABM INTERNATIONAL LIMITED,10,"-"
ACRYSIL,EQ,ACRYSIL LIMITED,10,"-"
ADANIGREEN,EQ,ADANI GREEN ENERGY LIMITED,10,"-"
ADANIPOWER,EQ,ADANI POWER LIMITED,10,"-"
ADSL,EQ,ALLIED DIGITAL SERVICES LIMITED,10,"-"
AHLADA,EQ,AHLADA ENGINEERS LIMITED,10,"-"
AIRAN,EQ,AIRAN LIMITED,10,"-"
AJMERA,EQ,AJMERA REALTY & INFRA INDIA LIMITED,10,"-"
ALKALI,EQ,ALKALI METALS LIMITED,10,"-"
ALMONDZ,EQ,ALMONDZ GLOBAL SECURITIES LIMITED,10,"-"
AMDIND,EQ,AMD INDUSTRIES LIMITED,10,"-"
ARCHIDPLY,EQ,ARCHIDPLY INDUSTRIES LIMITED,10,"-"
ARCHIES,EQ,ARCHIES LIMITED,10,"-"
ARIHANTSUP,EQ,ARIHANT SUPERSTRUCTURES LIMITED,10,"-"
ARVEE,EQ,ARVEE LABORATORIES (INDIA) LIMITED,10,"-"
ATALREAL,SM,ATAL REALTECH LIMITED,10,"-"
AUSOMENT,EQ,AUSOM ENTERPRISE LIMITED,10,"-"
AUTOIND,EQ,AUTOLINE INDUSTRIES LIMITED,10,"-"
BANKA,EQ,BANKA BIOLOO LIMITED,10,"-"
BARBEQUE,EQ,BARBEQUE NATION HOSPITALITY LIMITED,10,"-"
BASML,EQ,BANNARI AMMAN SPINNING MILLS LIMITED,10,"-"
BGRENERGY,EQ,BGR ENERGY SYSTEMS LIMITED,10,"-"
BHARATWIRE,EQ,BHARAT WIRE ROPES LIMITED,10,"-"
BINDALAGRO,EQ,OSWAL CHEMICALS & FERTILIZERS LIMITED,10,"-"
BIRLACABLE,EQ,BIRLA CABLE LIMITED,10,"-"
BMETRICS,SM,BOMBAY METRICS SUPPLY CHAIN LIMITED,10,"-"
BROOKS,EQ,BROOKS LABORATORIES LIMITED,10,"-"
BSHSL,EQ,BOMBAY SUPER HYBRID SEEDS LIMITED,10,"-"
CMICABLES,EQ,CMI LIMITED,10,"-"
CONSOFINVT,EQ,CONSOLIDATED FINVEST & HOLDINGS LIMITED,10,"-"
CYBERTECH,EQ,CYBERTECH SYSTEMS AND SOFTWARE LIMITED,10,"-"
DAMODARIND,EQ,DAMODAR INDUSTRIES LIMITED,10,"-"
DEEPAKFERT,EQ,DEEPAK FERTILIZERS AND PETROCHEMICALS CORPORATION LIMITED,10,"-"
DEEPENR,EQ,DEEP ENERGY RESOURCES LIMITED,10,"-"
DELTAMAGNT,EQ,DELTA MANUFACTURING LIMITED,10,"-"
DESTINY,SM,DESTINY LOGISTICS & INFRA LIMITED,10,"-"
DHARSUGAR,EQ,DHARANI SUGARS & CHEMICALS LIMITED,10,"-"
DPABHUSHAN,EQ,D. P. ABHUSHAN LIMITED,10,"-"
DPWIRES,EQ,D P WIRES LIMITED,10,"-"
EBANK,EQ,EDELWEISS ETF - NIFTY BANK,10,"-"
ESSARSHPNG,EQ,ESSAR SHIPPING LIMITED,10,"-"
FOODSIN,EQ,FOODS & INNS LIMITED,10,"-"
GANGAFORGE,EQ,GANGA FORGING LIMITED,10,"-"
GENUSPAPER,EQ,GENUS PAPER & BOARDS LIMITED,10,"-"
GLOBAL,EQ,GLOBAL EDUCATION LIMITED,10,"-"
GLOBE,EQ,GLOBE TEXTILES (INDIA) LIMITED,10,"-"
GOKEX,EQ,GOKALDAS EXPORTS LIMITED,10,"-"
GPIL,EQ,GODAWARI POWER AND ISPAT LIMITED,10,"-"
GRAVITA,EQ,GRAVITA INDIA LIMITED,10,"-"
HINDCON,EQ,HINDCON CHEMICALS LIMITED,10,"-"
HINDNATGLS,EQ,HINDUSTHAN NATIONAL GLASS & INDUSTRIES LIMITED,10,"-"
HINDOILEXP,EQ,HINDUSTAN OIL EXPLORATION COMPANY LIMITED,10,"-"
HNDFDS,EQ,HINDUSTAN FOODS LIMITED,10,"-"
IFCI,EQ,IFCI LIMITED,10,"-"
IMFA,EQ,INDIAN METALS & FERRO ALLOYS LIMITED,10,"-"
INCREDIBLE,EQ,INCREDIBLE INDUSTRIES LIMITED,10,"-"
INDBANK,EQ,INDBANK MERCHANT BANKING SERVICES LIMITED,10,"-"
INDOTECH,EQ,INDO TECH TRANSFORMERS LIMITED,10,"-"
INDSWFTLAB,EQ,IND-SWIFT LABORATORIES LIMITED,10,"-"
INVENTURE,EQ,INVENTURE GROWTH & SECURITIES LIMITED,10,"-"
IRIS,EQ,IRIS BUSINESS SERVICES LIMITED,10,"-"
IRISDOREME,EQ,IRIS CLOTHINGS LIMITED,10,"-"
JBMA,EQ,JBM AUTO LIMITED,10,"-"
JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS LIMITED,10,"-"
JUBLINDS,EQ,JUBILANT INDUSTRIES LIMITED,10,"-"
KABRAEXTRU,EQ,KABRA EXTRUSION TECHNIK LIMITED,10,"-"
KAMATHOTEL,EQ,KAMAT HOTELS (I) LIMITED,10,"-"
KANPRPLA,EQ,KANPUR PLASTIPACK LIMITED,10,"-"
KBCGLOBAL,EQ,KBC GLOBAL LIMITED,10,"-"
KDDL,EQ,KDDL LIMITED,10,"-"
KEYFINSERV,EQ,KEYNOTE FINANCIAL SERVICES LIMITED,10,"-"
KINGFA,EQ,KINGFA SCIENCE & TECHNOLOGY (INDIA) LIMITED,10,"-"
KIRLOSBROS,EQ,KIRLOSKAR BROTHERS LIMITED,10,"-"
KOTHARIPRO,EQ,KOTHARI PRODUCTS LIMITED,10,"-"
LAMBODHARA,EQ,LAMBODHARA TEXTILES LIMITED,10,"-"
LATENTVIEW,EQ,LATENT VIEW ANALYTICS LIMITED,10,"-"
LAXMICOT,EQ,LAXMI COTSPIN LIMITED,10,"-"
LIBAS,EQ,LIBAS CONSUMER PRODUCTS LIMITED,10,"-"
LOKESHMACH,EQ,LOKESH MACHINES LIMITED,10,"-"
LOTUSEYE,EQ,LOTUS EYE HOSPITAL AND INSTITUTE LIMITED,10,"-"
MAANALU,EQ,MAAN ALUMINIUM LIMITED,10,"-"
MANALIPETC,EQ,MANALI PETROCHEMICALS LIMITED,10,"-"
MANGTIMBER,EQ,MANGALAM TIMBER PRODUCTS LIMITED,10,"-"
MAWANASUG,EQ,MAWANA SUGARS LIMITED,10,"-"
MBAPL,EQ,MADHYA BHARAT AGRO PRODUCTS LIMITED,10,"-"
MBLINFRA,EQ,MBL INFRASTRUCTURES LIMITED,10,"-"
MCL,EQ,MADHAV COPPER LIMITED,10,"-"
MCLEODRUSS,EQ,MCLEOD RUSSEL INDIA LIMITED,10,"-"
MICEL,EQ,MIC ELECTRONICS LIMITED,10,"-"
MODISNME,EQ,MODISON METALS LIMITED,10,"-"
MOLDTECH,EQ,MOLD-TEK TECHNOLOGIES LIMITED,10,"-"
MONTECARLO,EQ,MONTE CARLO FASHIONS LIMITED,10,"-"
MSPL,EQ,MSP STEEL & POWER LIMITED,10,"-"
MTEDUCARE,EQ,MT EDUCARE LIMITED,10,"-"
NDL,EQ,NANDAN DENIM LIMITED,10,"-"
NDRAUTO,EQ,NDR AUTO COMPONENTS LIMITED,10,"-"
NDTV,EQ,NEW DELHI TELEVISION LIMITED,10,"-"
NIBL,EQ,NRB INDUSTRIAL BEARINGS LIMITED,10,"-"
NKIND,EQ,NK INDUSTRIES LIMITED,10,"GSM Stage - 0"
NORBTEAEXP,EQ,NORBEN TEA & EXPORTS LIMITED,10,"-"
NURECA,EQ,NURECA LIMITED,10,"-"
OMAXAUTO,EQ,OMAX AUTOS LIMITED,10,"-"
PANACHE,EQ,PANACHE DIGILIFE LIMITED,10,"-"
PARAS,EQ,PARAS DEFENCE AND SPACE TECHNOLOGIES LIMITED,10,"-"
PARIN,SM,PARIN FURNITURE LIMITED,10,"-"
PASUPTAC,EQ,PASUPATI ACRYLON LIMITED,10,"-"
PATINTLOG,EQ,PATEL INTEGRATED LOGISTICS LIMITED,10,"-"
PATINTPP,E1,PATEL INTEGRATED LOGISTICS LIMITED,10,"-"
PODDARHOUS,EQ,PODDAR HOUSING AND DEVELOPMENT LIMITED,10,"-"
PONNIERODE,EQ,PONNI SUGARS (ERODE) LIMITED,10,"-"
POONAWALLA,EQ,POONAWALLA FINCORP LIMITED,10,"-"
PREMEXPLN,EQ,PREMIER EXPLOSIVES LIMITED,10,"-"
PRIMESECU,EQ,PRIME SECURITIES LIMITED,10,"-"
PRITI,SM,PRITI INTERNATIONAL LIMITED,10,"-"
RAJMET,EQ,RAJNANDINI METAL LIMITED,10,"-"
RAJTV,EQ,RAJ TELEVISION NETWORK LIMITED,10,"-"
RANASUG,EQ,RANA SUGARS LIMITED,10,"-"
REMSONSIND,EQ,REMSONS INDUSTRIES LIMITED,10,"-"
RESPONIND,EQ,RESPONSIVE INDUSTRIES LIMITED,10,"-"
REXPIPES,SM,REX PIPES AND CABLES INDUSTRIES LIMITED,10,"-"
RSSOFTWARE,EQ,R. S. SOFTWARE (INDIA) LIMITED,10,"-"
SAKHTISUG,EQ,SAKTHI SUGARS LIMITED,10,"-"
SANCO,EQ,SANCO INDUSTRIES LIMITED,10,"-"
SDBL,EQ,SOM DISTILLERIES & BREWERIES LIMITED,10,"-"
SHIVAMILLS,EQ,SHIVA MILLS LIMITED,10,"-"
SHREYAS,EQ,SHREYAS SHIPPING & LOGISTICS LIMITED,10,"-"
SIGIND,EQ,SIGNET INDUSTRIES LIMITED,10,"-"
SILINV,EQ,SIL INVESTMENTS LIMITED,10,"-"
SMLT,EQ,SARTHAK METALS LIMITED,10,"-"
STEELCITY,EQ,STEEL CITY SECURITIES LIMITED,10,"-"
SUMIT,EQ,SUMIT WOODS LIMITED,10,"-"
SUPERSPIN,EQ,SUPER SPINNING MILLS LIMITED,10,"-"
SURYALAXMI,EQ,SURYALAKSHMI COTTON MILLS LIMITED,10,"-"
SWELECTES,EQ,SWELECT ENERGY SYSTEMS LIMITED,10,"-"
TARC,EQ,TARC LIMITED,10,"-"
TATAMTRDVR,EQ,TATA MOTORS LIMITED,10,"-"
TDPOWERSYS,EQ,TD POWER SYSTEMS LIMITED,10,"-"
TERASOFT,EQ,TERA SOFTWARE LIMITED,10,"-"
TIMESGTY,EQ,TIMES GUARANTY LIMITED,10,"-"
TMRVL,EQ,THE MANDHANA RETAIL VENTURES LIMITED,10,"-"
TOUCHWOOD,EQ,TOUCHWOOD ENTERTAINMENT LIMITED,10,"-"
TREJHARA,EQ,TREJHARA SOLUTIONS LIMITED,10,"-"
TRIGYN,EQ,TRIGYN TECHNOLOGIES LIMITED,10,"-"
TVSELECT,EQ,TVS ELECTRONICS LIMITED,10,"-"
UGARSUGAR,EQ,THE UGAR SUGAR WORKS LIMITED,10,"-"
UGROCAP,EQ,UGRO CAPITAL LIMITED,10,"-"
VINEETLAB,EQ,VINEET LABORATORIES LIMITED,10,"-"
VINYLINDIA,EQ,VINYL CHEMICALS (INDIA) LIMITED,10,"-"
VLSFINANCE,EQ,VLS FINANCE LIMITED,10,"-"
WEIZMANIND,EQ,WEIZMANN LIMITED,10,"-"
WINDMACHIN,EQ,WINDSOR MACHINES LIMITED,10,"-"
XELPMOC,EQ,XELPMOC DESIGN AND TECH LIMITED,10,"-"
YAARI,EQ,YAARI DIGITAL INTEGRATED SERVICES LIMITED,10,"-"
ZUARI,EQ,ZUARI AGRO CHEMICALS LIMITED,10,"-"
ZUARIGLOB,EQ,ZUARI GLOBAL LIMITED,10,"-"
20MICRONS,EQ,20 MICRONS LIMITED,20,"-"
3MINDIA,EQ,3M INDIA LIMITED,20,"-"
5PAISA,EQ,5PAISA CAPITAL LIMITED,20,"-"
AAATECH,SM,AAA TECHNOLOGIES LIMITED,20,"-"
AAREYDRUGS,EQ,AAREY DRUGS & PHARMACEUTICALS LIMITED,20,"-"
AARTIDRUGS,EQ,AARTI DRUGS LIMITED,20,"-"
AARTISURF,EQ,AARTI SURFACTANTS LIMITED,20,"-"
AAVAS,EQ,AAVAS FINANCIERS LIMITED,20,"-"
ABB,EQ,ABB INDIA LIMITED,20,"-"
ABNINT,IT,A B N INTERCORP LIMITED,20,"-"
ABSLAMC,EQ,ADITYA BIRLA SUN LIFE AMC LIMITED,20,"-"
ABSLBANETF,EQ,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE BANKING ETF,20,"-"
ABSLNN50ET,EQ,ADITYA BIRLA SUN LIFE NIFTY NEXT 50 ETF,20,"-"
ACCELYA,EQ,ACCELYA SOLUTIONS INDIA LIMITED,20,"-"
ACCURACY,EQ,ACCURACY SHIPPING LIMITED,20,"-"
ACE,EQ,ACTION CONSTRUCTION EQUIPMENT LIMITED,20,"-"
ADFFOODS,EQ,ADF FOODS LIMITED,20,"-"
ADORWELD,EQ,ADOR WELDING LIMITED,20,"-"
ADVANIHOTR,EQ,ADVANI HOTELS & RESORTS (INDIA) LIMITED,20,"-"
ADVENZYMES,EQ,ADVANCED ENZYME TECHNOLOGIES LIMITED,20,"-"
AEGISCHEM,EQ,AEGIS LOGISTICS LIMITED,20,"-"
AFFLE,EQ,AFFLE (INDIA) LIMITED,20,"-"
AGARIND,EQ,AGARWAL INDUSTRIAL CORPORATION LIMITED,20,"-"
AHIMSA,SM,AHIMSA INDUSTRIES LIMITED,20,"-"
AHLEAST,EQ,ASIAN HOTELS (EAST) LIMITED,20,"-"
AHLUCONT,EQ,AHLUWALIA CONTRACTS (INDIA) LIMITED,20,"-"
AIAENG,EQ,AIA ENGINEERING LIMITED,20,"-"
AIROLAM,EQ,AIRO LAM LIMITED,20,"-"
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,20,"-"
AJOONI,EQ,AJOONI BIOTECH LIMITED,20,"-"
AKG,EQ,AKG EXIM LIMITED,20,"-"
AKSHARCHEM,EQ,AKSHARCHEM INDIA LIMITED,20,"-"
AKZOINDIA,EQ,AKZO NOBEL INDIA LIMITED,20,"-"
ALANKIT,EQ,ALANKIT LIMITED,20,"-"
ALBERTDAVD,EQ,ALBERT DAVID LIMITED,20,"-"
ALEMBICLTD,EQ,ALEMBIC LIMITED,20,"-"
ALICON,EQ,ALICON CASTALLOY LIMITED,20,"-"
ALKYLAMINE,EQ,ALKYL AMINES CHEMICALS LIMITED,20,"-"
ALLCARGO,EQ,ALLCARGO LOGISTICS LIMITED,20,"-"
ALLSEC,EQ,ALLSEC TECHNOLOGIES LIMITED,20,"-"
ALOKINDS,EQ,ALOK INDUSTRIES LIMITED,20,"-"
ALPA,EQ,ALPA LABORATORIES LIMITED,20,"-"
ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED,20,"-"
AMBER,EQ,AMBER ENTERPRISES INDIA LIMITED,20,"-"
AMBICAAGAR,EQ,AMBICA AGARBATHIES & AROMA INDUSTRIES LIMITED,20,"-"
AMBIKCO,EQ,AMBIKA COTTON MILLS LIMITED,20,"-"
AMIORG,EQ,AMI ORGANICS LIMITED,20,"-"
AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,20,"-"
AMRUTANJAN,EQ,AMRUTANJAN HEALTH CARE LIMITED,20,"-"
ANANDRATHI,EQ,ANAND RATHI WEALTH LIMITED,20,"-"
ANDHRAPAP,EQ,ANDHRA PAPER LIMITED,20,"-"
ANDHRSUGAR,EQ,THE ANDHRA SUGARS LIMITED,20,"-"
ANDREWYU,EQ,ANDREW YULE & COMPANY LIMITED,20,"-"
ANGELONE,EQ,ANGEL ONE LIMITED,20,"-"
ANMOL,EQ,ANMOL INDIA LIMITED,20,"-"
ANUP,EQ,THE ANUP ENGINEERING LIMITED,20,"-"
ANURAS,EQ,ANUPAM RASAYAN INDIA LIMITED,20,"-"
APARINDS,EQ,APAR INDUSTRIES LIMITED,20,"-"
APCL,EQ,ANJANI PORTLAND CEMENT LIMITED,20,"-"
APCOTEXIND,EQ,APCOTEX INDUSTRIES LIMITED,20,"-"
APEX,EQ,APEX FROZEN FOODS LIMITED,20,"-"
