Symbol,Series,Security Name,Band,Remarks
TGBHOTELS,EQ,TGB BANQUETS AND HOTELS LIMITED,5,"-"
THOMASCOTT,BE,THOMAS SCOTT (INDIA) LIMITED,5,"-"
TI,EQ,TILAKNAGAR INDUSTRIES LIMITED,5,"-"
TIJARIA,BE,TIJARIA POLYPIPES LIMITED,5,"GSM Stage - 0"
TIL,BE,TIL LIMITED,5,"-"
TIMESCAN,SM,TIMESCAN LOGISTICS (INDIA) LIMITED,5,"-"
TIRUPATI,SM,SHREE TIRUPATI BALAJEE FIBC LIMITED,5,"-"
TNTELE,BE,TAMILNADU TELECOMMUNICATION LIMITED,5,"GSM STAGE - 0"
TOTAL,EQ,TOTAL TRANSPORT SYSTEMS LIMITED,5,"-"
TOUCHWOOD,EQ,TOUCHWOOD ENTERTAINMENT LIMITED,5,"-"
TRANSWIND,SM,TRANSWIND INFRASTRUCTURES LIMITED,5,"-"
TREEHOUSE,EQ,TREE HOUSE EDUCATION & ACCESSORIES LIMITED,5,"-"
TRF,EQ,TRF LIMITED,5,"-"
TTML,EQ,TATA TELESERVICES (MAHARASHTRA) LIMITED,5,"-"
TVVISION,BE,TV VISION LIMITED,5,"GSM STAGE - II"
TWL,EQ,TITAGARH WAGONS LIMITED,5,"-"
UJAAS,BE,UJAAS ENERGY LIMITED,5,"-"
UMA,ST,UMA CONVERTER LIMITED,5,"-"
UMESLTD,EQ,USHA MARTIN EDUCATION & SOLUTIONS LIMITED,5,"GSM Stage - 0"
UNITECH,BZ,UNITECH LIMITED,5,"-"
UNITEDPOLY,BE,UNITED POLYFAB GUJARAT LIMITED,5,"-"
URAVI,SM,URAVI T AND WEDGE LAMPS LIMITED,5,"-"
USASEEDS,SM,UPSURGE SEEDS OF AGRICULTURE LIMITED,5,"-"
UWCSL,SM,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED,5,"-"
VASA,SM,VASA RETAIL AND OVERSEAS LTD,5,"-"
VERA,SM,VERA SYNTHETIC LIMITED,5,"-"
VERTOZ,BE,VERTOZ ADVERTISING LIMITED,5,"-"
VICEROY,BZ,VICEROY HOTELS LIMITED,5,"GSM STAGE - 0"
VIJIFIN,EQ,VIJI FINANCE LIMITED,5,"-"
VIKASPROP,BZ,VIKAS PROPPANT & GRANITE LIMITED,5,"-"
VIKASWSP,BZ,VIKAS WSP LIMITED,5,"-"
VINNY,EQ,VINNY OVERSEAS LIMITED,5,"-"
VINYLINDIA,EQ,VINYL CHEMICALS (INDIA) LIMITED,5,"-"
VIPCLOTHNG,EQ,VIP CLOTHING LIMITED,5,"-"
VIPULLTD,BE,VIPUL LIMITED,5,"-"
VISASTEEL,BE,VISA STEEL LIMITED,5,"-"
VISESHINFO,BE,VISESH INFOTECNICS LIMITED,5,"-"
VISHNU,EQ,VISHNU CHEMICALS LIMITED,5,"-"
VIVIMEDLAB,BZ,VIVIMED LABS LIMITED,5,"-"
VIVO,SM,VIVO COLLABORATION SOLUTIONS LIMITED,5,"-"
VSCL,SM,VADIVARHE SPECIALITY CHEMICALS LIMITED,5,"-"
WALCHANNAG,EQ,WALCHANDNAGAR INDUSTRIES LIMITED,5,"-"
WALPAR,SM,WALPAR NUTRITIONS LIMITED,5,"-"
WANBURY,BE,WANBURY LIMITED,5,"-"
WEBELSOLAR,EQ,WEBSOL ENERGY SYSTEM LIMITED,5,"-"
WEL,EQ,WONDER ELECTRICALS LIMITED,5,"-"
WELINV,EQ,WELSPUN INVESTMENTS AND COMMERCIALS LIMITED,5,"-"
WEWIN,EQ,WE WIN LIMITED,5,"-"
WILLAMAGOR,EQ,WILLIAMSON MAGOR & COMPANY LIMITED,5,"-"
WINPRO,EQ,WINPRO INDUSTRIES LIMITED,5,"-"
WIPL,BE,THE WESTERN INDIA PLYWOODS LIMITED,5,"-"
XELPMOC,EQ,XELPMOC DESIGN AND TECH LIMITED,5,"-"
ZEELEARN,EQ,ZEE LEARN LIMITED,5,"-"
ZEEMEDIA,EQ,ZEE MEDIA CORPORATION LIMITED,5,"-"
ZENITHEXPO,EQ,ZENITH EXPORTS LIMITED,5,"-"
ZIMLAB,EQ,ZIM LABORATORIES LIMITED,5,"-"
ZODIAC,EQ,ZODIAC ENERGY LIMITED,5,"-"
AAATECH,EQ,AAA TECHNOLOGIES LIMITED,10,"-"
ABSLAMC,EQ,ADITYA BIRLA SUN LIFE AMC LIMITED,10,"-"
ACEINTEG,EQ,ACE INTEGRATED SOLUTIONS LIMITED,10,"-"
AETHER,EQ,AETHER INDUSTRIES LIMITED,10,"-"
AKASH,EQ,AKASH INFRA PROJECTS LIMITED,10,"-"
AKSHOPTFBR,EQ,AKSH OPTIFIBRE LIMITED,10,"-"
ANTGRAPHIC,EQ,ANTARCTICA LIMITED,10,"-"
ARCHIES,EQ,ARCHIES LIMITED,10,"-"
ASPINWALL,EQ,ASPINWALL AND COMPANY LIMITED,10,"-"
AVG,SM,AVG LOGISTICS LIMITED,10,"-"
AVROIND,EQ,AVRO INDIA LIMITED,10,"-"
AXITA,EQ,AXITA COTTON LIMITED,10,"-"
BFINVEST,EQ,BF INVESTMENT LIMITED,10,"-"
BHANDARI,EQ,BHANDARI HOSIERY EXPORTS LIMITED,10,"-"
BUTTERFLY,EQ,BUTTERFLY GANDHIMATHI APPLIANCES LIMITED,10,"-"
CINEVISTA,EQ,CINEVISTA LIMITED,10,"-"
CLEAN,EQ,CLEAN SCIENCE AND TECHNOLOGY LIMITED,10,"-"
COOLCAPS,SM,COOL CAPS INDUSTRIES LIMITED,10,"-"
CREATIVEYE,EQ,CREATIVE EYE LIMITED,10,"-"
CYBERMEDIA,EQ,CYBER MEDIA (INDIA) LIMITED,10,"-"
DBSTOCKBRO,EQ,DB (INTERNATIONAL) STOCK BROKERS LIMITED,10,"-"
DELPHIFX,EQ,DELPHI WORLD MONEY LIMITED,10,"-"
DHANI,EQ,DHANI SERVICES LIMITED,10,"-"
DIL,EQ,DEBOCK INDUSTRIES LIMITED,10,"-"
DSSL,EQ,DYNACONS SYSTEMS & SOLUTIONS LIMITED,10,"-"
EBANK,EQ,EDELWEISS ETF - NIFTY BANK,10,"-"
EIFFL,EQ,EURO INDIA FRESH FOODS LIMITED,10,"-"
EMIL,EQ,ELECTRONICS MART INDIA LIMITED,10,"-"
ENERGYDEV,EQ,ENERGY DEVELOPMENT COMPANY LIMITED,10,"-"
EUROTEXIND,EQ,EUROTEX INDUSTRIES AND EXPORTS LIMITED,10,"GSM Stage - 0"
FINOPB,EQ,FINO PAYMENTS BANK LIMITED,10,"-"
GENESYS,EQ,GENESYS INTERNATIONAL CORPORATION LIMITED,10,"-"
GLS,EQ,GLENMARK LIFE SCIENCES LIMITED,10,"-"
GOACARBON,EQ,GOA CARBON LIMITED,10,"-"
GOYALALUM,EQ,GOYAL ALUMINIUMS LIMITED,10,"-"
GRINFRA,EQ,G R INFRAPROJECTS LIMITED,10,"-"
GRMOVER,EQ,GRM OVERSEAS LIMITED,10,"-"
HEADSUP,EQ,HEADS UP VENTURES LIMITED,10,"-"
HEXATRADEX,EQ,HEXA TRADEX LIMITED,10,"-"
HPIL,EQ,HINDPRAKASH INDUSTRIES LIMITED,10,"-"
INDSWFTLTD,EQ,IND-SWIFT LIMITED,10,"-"
INSPIRISYS,EQ,INSPIRISYS SOLUTIONS LIMITED,10,"GSM Stage - 0"
ISHAN,SM,ISHAN INTERNATIONAL LIMITED,10,"-"
JAKHARIA,SM,JAKHARIA FABRIC LIMITED,10,"-"
JPASSOCIAT,EQ,JAIPRAKASH ASSOCIATES LIMITED,10,"-"
JUSTDIAL,EQ,JUST DIAL LIMITED,10,"-"
KOTHARIPRO,EQ,KOTHARI PRODUCTS LIMITED,10,"-"
KOTYARK,SM,KOTYARK INDUSTRIES LIMITED,10,"-"
KRITIKA,EQ,KRITIKA WIRES LIMITED,10,"-"
KTKBANK,EQ,THE KARNATAKA BANK LIMITED,10,"-"
LFIC,EQ,LAKSHMI FINANCE & INDUSTRIAL CORPORATION LIMITED,10,"-"
LODHA,EQ,MACROTECH DEVELOPERS LIMITED,10,"-"
LPDC,EQ,LANDMARK PROPERTY DEVELOPMENT COMPANY LIMITED,10,"-"
MANUGRAPH,EQ,MANUGRAPH INDIA LIMITED,10,"-"
MANYAVAR,EQ,VEDANT FASHIONS LIMITED,10,"-"
MAXVIL,EQ,MAX VENTURES AND INDUSTRIES LIMITED,10,"-"
MEGASOFT,EQ,MEGASOFT LIMITED,10,"-"
MOTOGENFIN,EQ,THE MOTOR & GENERAL FINANCE LIMITED,10,"-"
NARMADA,EQ,NARMADA AGROBASE LIMITED,10,"-"
OPTIEMUS,EQ,OPTIEMUS INFRACOM LIMITED,10,"-"
OSWALSEEDS,SM,SHREEOSWAL SEEDS AND CHEMICALS LIMITED,10,"-"
PALREDTEC,EQ,PALRED TECHNOLOGIES LIMITED,10,"-"
PARSVNATH,EQ,PARSVNATH DEVELOPERS LIMITED,10,"-"
PAVNAIND,SM,PAVNA INDUSTRIES LIMITED,10,"-"
PRECISION,SM,PRECISION METALIKS LIMITED,10,"-"
PREMEXPLN,EQ,PREMIER EXPLOSIVES LIMITED,10,"-"
PRITIKA,SM,PRITIKA ENGINEERING COMPONENTS LIMITED,10,"-"
RAMASTEEL,EQ,RAMA STEEL TUBES LIMITED,10,"-"
REPCOHOME,EQ,REPCO HOME FINANCE LIMITED,10,"-"
RUSTOMJEE,EQ,KEYSTONE REALTORS LIMITED,10,"-"
SANDESH,EQ,THE SANDESH LIMITED,10,"-"
SARVESHWAR,EQ,SARVESHWAR FOODS LIMITED,10,"-"
SATINDLTD,EQ,SAT INDUSTRIES LIMITED,10,"-"
SECL,SM,SALASAR EXTERIORS AND CONTOUR LIMITED,10,"-"
SEPC,EQ,SEPC LIMITED,10,"-"
SHIVAMAUTO,EQ,SHIVAM AUTOTECH LIMITED,10,"-"
SHYAMMETL,EQ,SHYAM METALICS AND ENERGY LIMITED,10,"-"
SIMBHALS,EQ,SIMBHAOLI SUGARS LIMITED,10,"-"
SKIPPER,EQ,SKIPPER LIMITED,10,"-"
SPIC,EQ,SOUTHERN PETROCHEMICALS INDUSTRIES CORPORATION  LIMITED,10,"-"
SRHHYPOLTD,EQ,SREE RAYALASEEMA HI-STRENGTH HYPO LIMITED,10,"-"
SUPERSPIN,EQ,SUPER SPINNING MILLS LIMITED,10,"-"
SUPREMEENG,EQ,SUPREME ENGINEERING LIMITED,10,"-"
SWSOLAR,EQ,STERLING AND WILSON RENEWABLE ENERGY LIMITED,10,"-"
TARAPUR,EQ,TARAPUR TRANSFORMERS LIMITED,10,"-"
TATAINVEST,EQ,TATA INVESTMENT CORPORATION LIMITED,10,"-"
TATVA,EQ,TATVA CHINTAN PHARMA CHEM LIMITED,10,"-"
TEGA,EQ,TEGA INDUSTRIES LIMITED,10,"-"
TIMESGTY,EQ,TIMES GUARANTY LIMITED,10,"-"
TIPSFILMS,EQ,TIPS FILMS LIMITED,10,"-"
TRU,EQ,TRUCAP FINANCE LIMITED,10,"-"
UCOBANK,EQ,UCO BANK,10,"-"
URJA,EQ,URJA GLOBAL LIMITED,10,"-"
VARDMNPOLY,EQ,VARDHMAN POLYTEX LIMITED,10,"-"
VCL,EQ,VAXTEX COTFAB LIMITED,10,"-"
20MICRONS,EQ,20 MICRONS LIMITED,20,"-"
3IINFOLTD,EQ,3I INFOTECH LIMITED,20,"-"
3MINDIA,EQ,3M INDIA LIMITED,20,"-"
3PLAND,EQ,3P LAND HOLDINGS LIMITED,20,"-"
5PAISA,EQ,5PAISA CAPITAL LIMITED,20,"-"
63MOONS,EQ,63 MOONS TECHNOLOGIES LIMITED,20,"-"
A2ZINFRA,EQ,A2Z INFRA ENGINEERING LIMITED,20,"-"
AAREYDRUGS,EQ,AAREY DRUGS & PHARMACEUTICALS LIMITED,20,"-"
AARTIDRUGS,EQ,AARTI DRUGS LIMITED,20,"-"
AARTISURF,EQ,AARTI SURFACTANTS LIMITED,20,"-"
AARVEEDEN,EQ,AARVEE DENIMS & EXPORTS LIMITED,20,"-"
AARVI,EQ,AARVI ENCON LIMITED,20,"-"
AAVAS,EQ,AAVAS FINANCIERS LIMITED,20,"-"
ABAN,EQ,ABAN OFFSHORE LIMITED,20,"-"
ABCOTS,SM,A B COTSPIN INDIA LIMITED,20,"-"
ABNINT,IT,A B N INTERCORP LIMITED,20,"-"
ABSLBANETF,EQ,ADITYA BIRLA SUN LIFE NIFTY BANK ETF,20,"-"
ABSLNN50ET,EQ,ADITYA BIRLA SUN LIFE NIFTY NEXT 50 ETF,20,"-"
ACCELYA,EQ,ACCELYA SOLUTIONS INDIA LIMITED,20,"-"
ACCURACY,EQ,ACCURACY SHIPPING LIMITED,20,"-"
ACE,EQ,ACTION CONSTRUCTION EQUIPMENT LIMITED,20,"-"
ACI,EQ,ARCHEAN CHEMICAL INDUSTRIES LIMITED,20,"-"
ADANIGREEN,EQ,ADANI GREEN ENERGY LIMITED,20,"-"
ADANITRANS,EQ,ADANI TRANSMISSION LIMITED,20,"-"
ADFFOODS,EQ,ADF FOODS LIMITED,20,"-"
ADORWELD,EQ,ADOR WELDING LIMITED,20,"-"
ADSL,EQ,ALLIED DIGITAL SERVICES LIMITED,20,"-"
ADVANIHOTR,EQ,ADVANI HOTELS & RESORTS (INDIA) LIMITED,20,"-"
ADVENZYMES,EQ,ADVANCED ENZYME TECHNOLOGIES LIMITED,20,"-"
AEGISCHEM,EQ,AEGIS LOGISTICS LIMITED,20,"-"
AFFLE,EQ,AFFLE (INDIA) LIMITED,20,"-"
AGARIND,EQ,AGARWAL INDUSTRIAL CORPORATION LIMITED,20,"-"
AGI,EQ,AGI GREENPAC LIMITED,20,"-"
AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,20,"-"
AGSTRA,EQ,AGS TRANSACT TECHNOLOGIES LIMITED,20,"-"
AHIMSA,SM,AHIMSA INDUSTRIES LIMITED,20,"-"
AHL,EQ,ABANS HOLDINGS LIMITED,20,"-"
AHLUCONT,EQ,AHLUWALIA CONTRACTS (INDIA) LIMITED,20,"-"
AIAENG,EQ,AIA ENGINEERING LIMITED,20,"-"
AIRAN,EQ,AIRAN LIMITED,20,"-"
AIROLAM,EQ,AIRO LAM LIMITED,20,"-"
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,20,"-"
AJMERA,EQ,AJMERA REALTY & INFRA INDIA LIMITED,20,"-"
AJOONI,EQ,AJOONI BIOTECH LIMITED,20,"-"
AKSHARCHEM,EQ,AKSHARCHEM INDIA LIMITED,20,"-"
AKZOINDIA,EQ,AKZO NOBEL INDIA LIMITED,20,"-"
ALANKIT,EQ,ALANKIT LIMITED,20,"-"
ALBERTDAVD,EQ,ALBERT DAVID LIMITED,20,"-"
ALEMBICLTD,EQ,ALEMBIC LIMITED,20,"-"
ALICON,EQ,ALICON CASTALLOY LIMITED,20,"-"
ALKALI,EQ,ALKALI METALS LIMITED,20,"-"
ALKYLAMINE,EQ,ALKYL AMINES CHEMICALS LIMITED,20,"-"
ALLCARGO,EQ,ALLCARGO LOGISTICS LIMITED,20,"-"
ALLETEC,SM,ALL E TECHNOLOGIES LIMITED,20,"-"
ALLSEC,EQ,ALLSEC TECHNOLOGIES LIMITED,20,"-"
ALMONDZ,EQ,ALMONDZ GLOBAL SECURITIES LIMITED,20,"-"
ALPA,EQ,ALPA LABORATORIES LIMITED,20,"-"
ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED,20,"-"
AMARAJABAT,EQ,AMARA RAJA BATTERIES LIMITED,20,"-"
AMBER,EQ,AMBER ENTERPRISES INDIA LIMITED,20,"-"
AMBIKCO,EQ,AMBIKA COTTON MILLS LIMITED,20,"-"
AMEYA,SM,AMEYA PRECISION ENGINEERS LIMITED,20,"-"
AMIABLE,SM,AMIABLE LOGISTICS (INDIA) LIMITED,20,"-"
AMIORG,EQ,AMI ORGANICS LIMITED,20,"-"
AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,20,"-"
AMRUTANJAN,EQ,AMRUTANJAN HEALTH CARE LIMITED,20,"-"
ANANDRATHI,EQ,ANAND RATHI WEALTH LIMITED,20,"-"
ANANTRAJ,EQ,ANANT RAJ LIMITED,20,"-"
ANDHRAPAP,EQ,ANDHRA PAPER LIMITED,20,"-"
ANDHRSUGAR,EQ,THE ANDHRA SUGARS LIMITED,20,"-"
ANDREWYU,EQ,ANDREW YULE & COMPANY LIMITED,20,"-"
ANGELONE,EQ,ANGEL ONE LIMITED,20,"-"
ANIKINDS,EQ,ANIK INDUSTRIES LIMITED,20,"-"
ANKITMETAL,EQ,ANKIT METAL & POWER LIMITED,20,"-"
ANMOL,EQ,ANMOL INDIA LIMITED,20,"-"
ANNAPURNA,SM,ANNAPURNA SWADISHT LIMITED,20,"-"
ANUP,EQ,THE ANUP ENGINEERING LIMITED,20,"-"
ANURAS,EQ,ANUPAM RASAYAN INDIA LIMITED,20,"-"
ANZEN,IV,ANZEN INDIA ENERGY YIELD PLUS TRUST,20,"-"
APARINDS,EQ,APAR INDUSTRIES LIMITED,20,"-"
APCL,EQ,ANJANI PORTLAND CEMENT LIMITED,20,"-"
APCOTEXIND,EQ,APCOTEX INDUSTRIES LIMITED,20,"-"
APEX,EQ,APEX FROZEN FOODS LIMITED,20,"-"
APLAPOLLO,EQ,APL APOLLO TUBES LIMITED,20,"-"
APLLTD,EQ,ALEMBIC PHARMACEUTICALS LIMITED,20,"-"
APOLLOPIPE,EQ,APOLLO PIPES LIMITED,20,"-"
APTECHT,EQ,APTECH LIMITED,20,"-"
APTUS,EQ,APTUS VALUE HOUSING FINANCE INDIA LIMITED,20,"-"
ARCHIDPLY,EQ,ARCHIDPLY INDUSTRIES LIMITED,20,"-"
ARHAM,SM,ARHAM TECHNOLOGIES LIMITED,20,"-"
ARIES,EQ,ARIES AGRO LIMITED,20,"-"
ARIHANTCAP,EQ,ARIHANT CAPITAL MARKETS LIMITED,20,"-"
ARIHANTSUP,EQ,ARIHANT SUPERSTRUCTURES LIMITED,20,"-"
ARMANFIN,EQ,ARMAN FINANCIAL SERVICES LIMITED,20,"-"
AROGRANITE,EQ,ARO GRANITE INDUSTRIES LIMITED,20,"-"
ARTEMISMED,EQ,ARTEMIS MEDICARE SERVICES LIMITED,20,"-"
ARVIND,EQ,ARVIND LIMITED,20,"-"
ARVINDFASN,EQ,ARVIND FASHIONS LIMITED,20,"-"
ARVSMART,EQ,ARVIND SMARTSPACES LIMITED,20,"-"
ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,20,"-"
ASAHISONG,EQ,ASAHI SONGWON COLORS LIMITED,20,"-"
ASAL,EQ,AUTOMOTIVE STAMPINGS AND ASSEMBLIES LIMITED,20,"-"
ASALCBR,EQ,ASSOCIATED ALCOHOLS & BREWERIES LTD.,20,"-"
ASHAPURMIN,EQ,ASHAPURA MINECHEM LIMITED,20,"-"
ASHIANA,EQ,ASHIANA HOUSING LIMITED,20,"-"
ASHIMASYN,EQ,ASHIMA LIMITED,20,"-"
ASHOKA,EQ,ASHOKA BUILDCON LIMITED,20,"-"
ASIANENE,EQ,ASIAN ENERGY SERVICES LIMITED,20,"-"
ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LIMITED,20,"-"
ASIANTILES,EQ,ASIAN GRANITO INDIA LIMITED,20,"-"
ASTEC,EQ,ASTEC LIFESCIENCES LIMITED,20,"-"
ASTERDM,EQ,ASTER DM HEALTHCARE LIMITED,20,"-"
ASTRAMICRO,EQ,ASTRA MICROWAVE PRODUCTS LIMITED,20,"-"
ASTRAZEN,EQ,ASTRAZENECA PHARMA INDIA LIMITED,20,"-"
ASTRON,EQ,ASTRON PAPER & BOARD MILL LIMITED,20,"-"
ATALREAL,SM,ATAL REALTECH LIMITED,20,"-"
ATFL,EQ,AGRO TECH FOODS LIMITED,20,"-"
ATGL,EQ,ADANI TOTAL GAS LIMITED,20,"-"
ATULAUTO,EQ,ATUL AUTO LIMITED,20,"-"
AURIONPRO,EQ,AURIONPRO SOLUTIONS LIMITED,20,"-"
AUSOMENT,EQ,AUSOM ENTERPRISE LIMITED,20,"-"
AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED,20,"-"
AUTOBEES,EQ,NIPPON INDIA MUTUAL FUND - NIPPON INDIA NIFTY AUTO ETF,20,"-"
AUTOIND,EQ,AUTOLINE INDUSTRIES LIMITED,20,"-"
AVADHSUGAR,EQ,AVADH SUGAR & ENERGY LIMITED,20,"-"
AVANTIFEED,EQ,AVANTI FEEDS LIMITED,20,"-"
AVONMORE,EQ,AVONMORE CAPITAL & MANAGEMENT SERVICES  LIMITED,20,"-"
AVTNPL,EQ,AVT NATURAL PRODUCTS LIMITED,20,"-"
AWHCL,EQ,ANTONY WASTE HANDLING CELL LIMITED,20,"-"
AXISBNKETF,EQ,AXIS MUTUAL FUND - AXIS NIFTY BANK ETF,20,"-"
AXISBPSETF,EQ,AXIS MUTUAL FUND - AXIS NIFTY AAA BOND PLUS SDL APR 2026 50-50 ETF,20,"-"
AXISCETF,EQ,AXIS MUTUAL FUND - AXIS NIFTY INDIA CONSUMPTION ETF,20,"-"
AXISGOLD,EQ,AXIS MUTUAL FUND - AXIS GOLD ETF,20,"-"
AXISHCETF,EQ,AXIS MUTUAL FUND - AXIS NIFTY HEALTHCARE ETF,20,"-"
AXISILVER,EQ,AXIS MUTUAL FUND - AXIS SILVER ETF,20,"-"
AXISNIFTY,EQ,AXIS MUTUAL FUND - AXIS NIFTY 50 ETF,20,"-"
AXISTECETF,EQ,AXIS MUTUAL FUND - AXIS NIFTY IT ETF,20,"-"
AYMSYNTEX,EQ,AYM SYNTEX LIMITED,20,"-"
BAHETI,SM,BAHETI RECYCLING INDUSTRIES LIMITED,20,"-"
BAJAJCON,EQ,BAJAJ CONSUMER CARE LIMITED,20,"-"
BAJAJELEC,EQ,BAJAJ ELECTRICALS LIMITED,20,"-"
BAJAJHCARE,EQ,BAJAJ HEALTHCARE LIMITED,20,"-"
BAJAJHLDNG,EQ,BAJAJ HOLDINGS & INVESTMENT LIMITED,20,"-"
BALAJITELE,EQ,BALAJI TELEFILMS LIMITED,20,"-"
BALAMINES,EQ,BALAJI AMINES LIMITED,20,"-"
BALMLAWRIE,EQ,BALMER LAWRIE & COMPANY LIMITED,20,"-"
BALPHARMA,EQ,BAL PHARMA LIMITED,20,"-"
BANARBEADS,EQ,BANARAS BEADS LIMITED,20,"-"
BANARISUG,EQ,BANNARI AMMAN SUGARS LIMITED,20,"-"
BANCOINDIA,EQ,BANCO PRODUCTS (I) LIMITED,20,"-"
BANG,EQ,BANG OVERSEAS LIMITED,20,"-"
BANKA,EQ,BANKA BIOLOO LIMITED,20,"-"
BANKBEES,EQ,NIPPON INDIA ETF NIFTY BANK BEES,20,"-"
BANKINDIA,EQ,BANK OF INDIA,20,"-"
BANSWRAS,EQ,BANSWARA SYNTEX LIMITED,20,"-"
BARBEQUE,EQ,BARBEQUE NATION HOSPITALITY LIMITED,20,"-"
BASF,EQ,BASF INDIA LIMITED,20,"-"
BASML,EQ,BANNARI AMMAN SPINNING MILLS LIMITED,20,"-"
BAYERCROP,EQ,BAYER CROPSCIENCE LIMITED,20,"-"
BBETF0432,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2032 - GROWTH,20,"-"
BBL,EQ,BHARAT BIJLEE LIMITED,20,"-"
BBOX,EQ,BLACK BOX LIMITED,20,"-"
BBTC,EQ,BOMBAY BURMAH TRADING CORPORATION LIMITED,20,"-"
BBTCL,EQ,B&B TRIPLEWALL CONTAINERS LIMITED,20,"-"
BCG,EQ,BRIGHTCOM GROUP LIMITED,20,"-"
BCLIND,EQ,BCL INDUSTRIES LIMITED,20,"-"
BCP,EQ,B.C. POWER CONTROLS LTD,20,"-"
BDL,EQ,BHARAT DYNAMICS LIMITED,20,"-"
BEARDSELL,EQ,BEARDSELL LIMITED,20,"-"
BECTORFOOD,EQ,MRS. BECTORS FOOD SPECIALITIES LIMITED,20,"-"
BEDMUTHA,EQ,BEDMUTHA INDUSTRIES LIMITED,20,"-"
BEML,EQ,BEML LIMITED,20,"-"
BEPL,EQ,BHANSALI ENGINEERING POLYMERS LIMITED,20,"-"
BESTAGRO,EQ,BEST AGROLIFE LIMITED,20,"-"
BETA,SM,BETA DRUGS LIMITED,20,"-"
BEWLTD,SM,BEW ENGINEERING LIMITED,20,"-"
BFUTILITIE,EQ,BF UTILITIES LIMITED,20,"-"
BGRENERGY,EQ,BGR ENERGY SYSTEMS LIMITED,20,"-"
BHAGCHEM,EQ,BHAGIRADHA CHEMICALS & INDUSTRIES LIMITED,20,"-"
BHAGERIA,EQ,BHAGERIA INDUSTRIES LIMITED,20,"-"
BHAGYANGR,EQ,BHAGYANAGAR INDIA LIMITED,20,"-"
BHALCHANDR,IT,BHALCHANDRAM CLOTHING LIMITED,20,"-"
BHARATGEAR,EQ,BHARAT GEARS LIMITED,20,"-"
BHARATRAS,EQ,BHARAT RASAYAN LIMITED,20,"-"
BHARATWIRE,EQ,BHARAT WIRE ROPES LIMITED,20,"-"
BIL,EQ,BHARTIYA INTERNATIONAL LIMITED,20,"-"
BINDALAGRO,EQ,OSWAL CHEMICALS & FERTILIZERS LIMITED,20,"-"
BIOFILCHEM,EQ,BIOFIL CHEMICALS & PHARMACEUTICALS LIMITED,20,"-"
BIRET,RR,BROOKFIELD INDIA REAL ESTATE TRUST,20,"-"
BIRLACABLE,EQ,BIRLA CABLE LIMITED,20,"-"
BIRLACORPN,EQ,BIRLA CORPORATION LIMITED,20,"-"
BIRLAMONEY,EQ,ADITYA BIRLA MONEY LIMITED,20,"-"
BLBLIMITED,EQ,BLB LIMITED,20,"-"
BLISSGVS,EQ,BLISS GVS PHARMA LIMITED,20,"-"
BLKASHYAP,EQ,B. L. KASHYAP AND SONS LIMITED,20,"-"
BLS,EQ,BLS INTERNATIONAL SERVICES LIMITED,20,"-"
BLUEDART,EQ,BLUE DART EXPRESS LIMITED,20,"-"
BLUESTARCO,EQ,BLUE STAR LIMITED,20,"-"
BODALCHEM,EQ,BODAL CHEMICALS LIMITED,20,"-"
BOMDYEING,EQ,BOMBAY DYEING & MFG COMPANY LIMITED,20,"-"
BOROLTD,EQ,BOROSIL LIMITED,20,"-"
BORORENEW,EQ,BOROSIL RENEWABLES LIMITED,20,"-"
BPL,EQ,BPL LIMITED,20,"-"
BRIGADE,EQ,BRIGADE ENTERPRISES LIMITED,20,"-"
BRNL,EQ,BHARAT ROAD NETWORK LIMITED,20,"-"
BSE,EQ,BSE LIMITED,20,"-"
BSLGOLDETF,EQ,ADITYA BIRLA SUN LIFE GOLD ETF - GROWTH,20,"-"
BSLNIFTY,EQ,ADITYA BIRLA SUN LIFE NIFTY 50 ETF,20,"-"
BSLSENETFG,EQ,ADITYA BIRLA SUN LIFE S&P BSE SENSEX ETF,20,"-"
BURNPUR,EQ,BURNPUR CEMENT LIMITED,20,"-"
BYKE,EQ,THE BYKE HOSPITALITY LTD,20,"-"
CALSOFT,EQ,CALIFORNIA SOFTWARE COMPANY LIMITED,20,"-"
CAMLINFINE,EQ,CAMLIN FINE SCIENCES LIMITED,20,"-"
CAMPUS,EQ,CAMPUS ACTIVEWEAR LIMITED,20,"-"
CAMS,EQ,COMPUTER AGE MANAGEMENT SERVICES LIMITED,20,"-"
CANTABIL,EQ,CANTABIL RETAIL INDIA LIMITED,20,"-"
CAPACITE,EQ,CAPACIT'E INFRAPROJECTS LIMITED,20,"-"
CAPLIPOINT,EQ,CAPLIN POINT LABORATORIES LIMITED,20,"-"
CAPTRUST,EQ,CAPITAL TRUST LIMITED,20,"-"
CARBORUNIV,EQ,CARBORUNDUM UNIVERSAL LIMITED,20,"-"
