Symbol,Series,Security Name,Band,Remarks
SHEETAL,ST,SHEETAL UNIVERSAL LIMITED,5,"-"
SHIGAN,SM,SHIGAN QUANTUM TECHNOLOGIES LIMITED,5,"-"
SHIVAUM,ST,SHIV AUM STEELS LIMITED,5,"-"
SHUBHLAXMI,SM,SHUBHLAXMI JEWEL ART LIMITED,5,"-"
SHYAMCENT,BE,SHYAM CENTURY FERROUS LIMITED,5,"-"
SHYAMTEL,BE,SHYAM TELECOM LIMITED,5,"GSM Stage - 0"
SICALLOG,BE,SICAL LOGISTICS LIMITED,5,"-"
SIDDHIKA,SM,SIDDHIKA COATINGS LIMITED,5,"-"
SIMPLEXINF,BE,SIMPLEX INFRASTRUCTURES LIMITED,5,"-"
SINDHUTRAD,EQ,SINDHU TRADE LINKS LIMITED,5,"-"
SJLOGISTIC,SM,S J LOGISTICS (INDIA) LIMITED,5,"-"
SKYGOLD,BE,SKY GOLD LIMITED,5,"-"
SMARTLINK,BE,SMARTLINK HOLDINGS LIMITED,5,"-"
SMVD,ST,SMVD POLY PACK LIMITED,5,"-"
SOFTTECH,EQ,SOFTTECH ENGINEERS LIMITED,5,"-"
SOLEX,SM,SOLEX ENERGY LIMITED,5,"-"
SOMATEX,BE,SOMA TEXTILES & INDUSTRIES LIMITED,5,"-"
SONUINFRA,SM,SONU INFRATECH LIMITED,5,"-"
SPMLINFRA,EQ,SPML INFRA LIMITED,5,"-"
SPRL,ST,SP REFRACTORIES LIMITED,5,"-"
SPTL,BZ,SINTEX PLASTICS TECHNOLOGY LIMITED,5,"GSM STAGE - 0"
SRPL,BE,SHREE RAM PROTEINS LIMITED,5,"-"
SSFL,SM,SRIVARI SPICES AND FOODS LIMITED,5,"-"
S&SPOWER,BE,S&S POWER SWITCHGEARS LIMITED,5,"-"
STARTECK,BE,STARTECK FINANCE LIMITED,5,"-"
SUMIT,BE,SUMIT WOODS LIMITED,5,"-"
SURANASOL,BE,SURANA SOLAR LIMITED,5,"-"
SUULD,EQ,SUUMAYA INDUSTRIES LIMITED,5,"-"
SUZLON,EQ,SUZLON ENERGY LIMITED,5,"-"
SWANENERGY,EQ,SWAN ENERGY LIMITED,5,"-"
SWSOLAR,EQ,STERLING AND WILSON RENEWABLE ENERGY LIMITED,5,"-"
TAC,SM,TAC INFOSEC LIMITED,5,"-"
TAINWALCHM,BE,TAINWALA CHEMICAL AND PLASTIC (I) LIMITED,5,"-"
TAPIFRUIT,SM,TAPI FRUIT PROCESSING LIMITED,5,"-"
TARACHAND,BE,TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,5,"-"
TARAPUR,BE,TARAPUR TRANSFORMERS LIMITED,5,"GSM STAGE - 0"
TATAINVEST,EQ,TATA INVESTMENT CORPORATION LIMITED,5,"-"
TBI,ST,TBI CORN LIMITED,5,"-"
TCIFINANCE,BE,TCI FINANCE LIMITED,5,"GSM STAGE - 0"
TCLCONS,EQ,TANTIA CONSTRUCTIONS LIMITED,5,"-"
TECHLABS,SM,TRIDENT TECHLABS LIMITED,5,"-"
TECHNOE,BE,TECHNO ELECTRIC & ENGINEERING COMPANY LIMITED,5,"-"
TECILCHEM,EQ,TECIL CHEMICALS AND HYDRO POWER LIMITED,5,"GSM STAGE - 0"
TGL,SM,TEERTH GOPICON LIMITED,5,"-"
THOMASCOTT,BE,THOMAS SCOTT (INDIA) LIMITED,5,"-"
TIJARIA,BE,TIJARIA POLYPIPES LIMITED,5,"GSM STAGE - 0"
TIMESCAN,SM,TIMESCAN LOGISTICS (INDIA) LIMITED,5,"-"
TIMESGTY,BE,TIMES GUARANTY LIMITED,5,"-"
TIRUPATI,SM,SHREE TIRUPATI BALAJEE FIBC LIMITED,5,"-"
TNTELE,BE,TAMILNADU TELECOMMUNICATION LIMITED,5,"-"
TPHQ,EQ,TEAMO PRODUCTIONS HQ LIMITED,5,"-"
TRANSWIND,SM,TRANSWIND INFRASTRUCTURES LIMITED,5,"-"
TREJHARA,BE,TREJHARA SOLUTIONS LIMITED,5,"-"
TRF,BE,TRF LIMITED,5,"-"
TRIL,BE,TRANSFORMERS AND RECTIFIERS (INDIA) LIMITED,5,"-"
TRUST,SM,TRUST FINTECH LIMITED,5,"-"
UMAEXPORTS,BE,UMA EXPORTS LIMITED,5,"-"
UNITECH,BZ,UNITECH LIMITED,5,"-"
UNIVASTU,BE,UNIVASTU INDIA LIMITED,5,"-"
URAVI,BE,URAVI T AND WEDGE LAMPS LIMITED,5,"-"
URBAN,SM,URBAN ENVIRO WASTE MANAGEMENT LIMITED,5,"-"
URJA,EQ,URJA GLOBAL LIMITED,5,"-"
UWCSL,SM,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED,5,"-"
V2RETAIL,BE,V2 RETAIL LIMITED,5,"-"
VARDMNPOLY,EQ,VARDHMAN POLYTEX LIMITED,5,"-"
VCL,BE,VAXTEX COTFAB LIMITED,5,"-"
VEEKAYEM,SM,VEEKAYEM FASHION AND APPARELS LIMITED,5,"-"
VELS,SM,VELS FILM INTERNATIONAL LIMITED,5,"-"
VERTEXPLUS,ST,VERTEXPLUS TECHNOLOGIES LIMITED,5,"-"
VERTOZ,EQ,VERTOZ ADVERTISING LIMITED,5,"-"
VIAZ,SM,VIAZ TYRES LIMITED,5,"-"
VILAS,ST,VILAS TRANSCORE LIMITED,5,"-"
VISASTEEL,BE,VISA STEEL LIMITED,5,"-"
VISHNUINFR,SM,VISHNUSURYA PROJECTS AND INFRA LIMITED,5,"-"
VIVIANA,SM,VIVIANA POWER TECH LIMITED,5,"-"
VIVO,SM,VIVO COLLABORATION SOLUTIONS LIMITED,5,"-"
VLEGOV,BE,VL E GOVERNANCE & IT SOLUTIONS LIMITED,5,"-"
VMARCIND,SM,V MARC INDIA LIMITED,5,"-"
VSCL,ST,VADIVARHE SPECIALITY CHEMICALS LIMITED,5,"-"
VSTL,BE,VIBHOR STEEL TUBES LIMITED,5,"-"
WALCHANNAG,EQ,WALCHANDNAGAR INDUSTRIES LIMITED,5,"-"
WALPAR,SM,WALPAR NUTRITIONS LIMITED,5,"-"
WANBURY,EQ,WANBURY LIMITED,5,"-"
WEBELSOLAR,BE,WEBSOL ENERGY SYSTEM LIMITED,5,"-"
WEL,BE,WONDER ELECTRICALS LIMITED,5,"-"
WELINV,EQ,WELSPUN INVESTMENTS AND COMMERCIALS LIMITED,5,"-"
WEWIN,BE,WE WIN LIMITED,5,"-"
WOCKPHARMA,EQ,WOCKHARDT LIMITED,5,"-"
XELPMOC,BE,XELPMOC DESIGN AND TECH LIMITED,5,"-"
YAARI,BE,YAARI DIGITAL INTEGRATED SERVICES LIMITED,5,"GSM STAGE - 0"
YUDIZ,SM,YUDIZ SOLUTIONS LIMITED,5,"-"
ZTECH,ST,Z-TECH (INDIA) LIMITED,5,"-"
3PLAND,EQ,3P LAND HOLDINGS LIMITED,10,"-"
3RDROCK,IT,3RD ROCK MULTIMEDIA LIMITED,10,"-"
AADHARHFC,EQ,AADHAR HOUSING FINANCE LIMITED,10,"-"
AAKASH,EQ,AAKASH EXPLORATION SERVICES LIMITED,10,"-"
AARVEEDEN,EQ,AARVEE DENIMS & EXPORTS LIMITED,10,"-"
AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,10,"-"
ABINFRA,SM,A B INFRABUILD LIMITED,10,"-"
ABMINTLLTD,EQ,ABM INTERNATIONAL LIMITED,10,"-"
ABSLAMC,EQ,ADITYA BIRLA SUN LIFE AMC LIMITED,10,"-"
ACCURACY,EQ,ACCURACY SHIPPING LIMITED,10,"-"
AETHER,EQ,AETHER INDUSTRIES LIMITED,10,"-"
AGSTRA,EQ,AGS TRANSACT TECHNOLOGIES LIMITED,10,"-"
AIRAN,EQ,AIRAN LIMITED,10,"-"
AJOONI,EQ,AJOONI BIOTECH LIMITED,10,"-"
AKSHARCHEM,EQ,AKSHARCHEM INDIA LIMITED,10,"-"
ALOKINDS,EQ,ALOK INDUSTRIES LIMITED,10,"-"
ALUWIND,SM,ALUWIND ARCHITECTURAL LIMITED,10,"-"
AMEYA,SM,AMEYA PRECISION ENGINEERS LIMITED,10,"-"
ANIKINDS,EQ,ANIK INDUSTRIES LIMITED,10,"-"
ANTGRAPHIC,EQ,ANTARCTICA LIMITED,10,"-"
ARCHIES,EQ,ARCHIES LIMITED,10,"-"
ARENTERP,EQ,RAJDARSHAN INDUSTRIES LIMITED,10,"-"
ARTNIRMAN,EQ,ART NIRMAN LIMITED,10,"-"
ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED,10,"-"
AURUM,EQ,AURUM PROPTECH LIMITED,10,"-"
AURUMPP1,E1,AURUM PROPTECH LIMITED,10,"-"
AWL,EQ,ADANI WILMAR LIMITED,10,"-"
BAJEL,EQ,BAJEL PROJECTS LIMITED,10,"-"
BALAJITELE,EQ,BALAJI TELEFILMS LIMITED,10,"-"
BALAXI,EQ,BALAXI PHARMACEUTICALS LIMITED,10,"-"
BANG,EQ,BANG OVERSEAS LIMITED,10,"-"
BBL,EQ,BHARAT BIJLEE LIMITED,10,"-"
BCONCEPTS,EQ,BRAND CONCEPTS LIMITED,10,"-"
BDL,EQ,BHARAT DYNAMICS LIMITED,10,"-"
BDR,IT,BDR BUILDCON LIMITED,10,"-"
BIKAJI,EQ,BIKAJI FOODS INTERNATIONAL LIMITED,10,"-"
BLUEJET,EQ,BLUE JET HEALTHCARE LIMITED,10,"-"
BLUEPEBBLE,SM,BLUE PEBBLE LIMITED,10,"-"
BRIGHT,SM,BRIGHT SOLAR LIMITED,10,"-"
BVCL,EQ,BARAK VALLEY CEMENTS LIMITED,10,"-"
BYKE,EQ,THE BYKE HOSPITALITY LTD,10,"-"
CELLECOR,SM,CELLECOR GADGETS LIMITED,10,"-"
CELLO,EQ,CELLO WORLD LIMITED,10,"-"
CENTEXT,EQ,CENTURY EXTRUSIONS LIMITED,10,"-"
CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED,10,"-"
CMNL,SM,CHAMAN METALLICS LIMITED,10,"-"
COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,10,"-"
COUNCODOS,EQ,COUNTRY CONDO'S LIMITED,10,"-"
CRAYONS,SM,CRAYONS ADVERTISING LIMITED,10,"-"
DBCORP,EQ,D.B.CORP LIMITED,10,"-"
DNAMEDIA,EQ,DILIGENT MEDIA CORPORATION LIMITED,10,"-"
DPSCLTD,EQ,DPSC LIMITED,10,"-"
DRL,SM,DHANUKA REALTY LIMITED,10,"-"
DSSL,EQ,DYNACONS SYSTEMS & SOLUTIONS LIMITED,10,"-"
DUGLOBAL,SM,DUDIGITAL GLOBAL LIMITED,10,"-"
EMAMIREAL,EQ,EMAMI REALTY LIMITED,10,"-"
EMIL,EQ,ELECTRONICS MART INDIA LIMITED,10,"-"
ENSER,SM,ENSER COMMUNICATIONS LIMITED,10,"-"
ESSARSHPNG,EQ,ESSAR SHIPPING LIMITED,10,"-"
FCSSOFT,EQ,FCS SOFTWARE SOLUTIONS LIMITED,10,"-"
FELIX,SM,FELIX INDUSTRIES LIMITED,10,"-"
FLAIR,EQ,FLAIR WRITING INDUSTRIES LIMITED,10,"-"
FROG,SM,FROG CELLSAT LIMITED,10,"-"
GILLANDERS,EQ,GILLANDERS ARBUTHNOT & COMPANY LIMITED,10,"-"
GIRRESORTS,IT,GIR NATUREVIEW RESORTS LIMITED,10,"-"
GLOBE,EQ,GLOBE TEXTILES (INDIA) LIMITED,10,"-"
GLS,EQ,GLENMARK LIFE SCIENCES LIMITED,10,"-"
GOPAL,EQ,GOPAL SNACKS LIMITED,10,"-"
GSTL,SM,GLOBESECURE TECHNOLOGIES LIMITED,10,"-"
GUJAPOLLO,EQ,GUJARAT APOLLO INDUSTRIES LIMITED,10,"-"
GUJRAFFIA,EQ,GUJARAT RAFFIA INDUSTRIES LIMITED,10,"-"
HAPPYFORGE,EQ,HAPPY FORGINGS LIMITED,10,"-"
HBSL,EQ,HB STOCKHOLDINGS LIMITED,10,"-"
HEXATRADEX,EQ,HEXA TRADEX LIMITED,10,"-"
HILTON,EQ,HILTON METAL FORGING LIMITED,10,"-"
HINDZINC,EQ,HINDUSTAN ZINC LIMITED,10,"-"
HMAAGRO,EQ,HMA AGRO INDUSTRIES LIMITED,10,"-"
HPIL,EQ,HINDPRAKASH INDUSTRIES LIMITED,10,"-"
IEL,EQ,INDIABULLS ENTERPRISES LIMITED,10,"-"
IFBIND,EQ,IFB INDUSTRIES LIMITED,10,"-"
INCREDIBLE,EQ,INCREDIBLE INDUSTRIES LIMITED,10,"-"
INDOWIND,EQ,INDOWIND ENERGY LIMITED,10,"-"
INNOVATIVE,SM,INNOVATIVE TYRES AND TUBES LIMITED,10,"-"
INOXGREEN,EQ,INOX GREEN ENERGY SERVICES LIMITED,10,"-"
INTENTECH,EQ,INTENSE TECHNOLOGIES LIMITED,10,"-"
INVENTURE,EQ,INVENTURE GROWTH & SECURITIES LIMITED,10,"-"
JALAN,SM,JALAN TRANSOLUTIONS (INDIA) LIMITED,10,"-"
JCHAC,EQ,JOHNSON CONTROLS - HITACHI AIR CONDITIONING INDIA LIMITED,10,"-"
JETKNIT,SM,JET KNITWEARS LIMITED,10,"-"
JSWINFRA,EQ,JSW INFRASTRUCTURE LIMITED,10,"-"
JUNIPER,EQ,JUNIPER HOTELS LIMITED,10,"-"
JYOTICNC,EQ,JYOTI CNC AUTOMATION LIMITED,10,"-"
KANANIIND,EQ,KANANI INDUSTRIES LIMITED,10,"-"
KAPSTON,EQ,KAPSTON SERVICES LIMITED,10,"-"
KARNIKA,SM,KARNIKA INDUSTRIES LIMITED,10,"-"
KAUSHALYA,EQ,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,10,"-"
KBCGLOBAL,EQ,KBC GLOBAL LIMITED,10,"-"
KCP,EQ,KCP LIMITED,10,"-"
KDL,SM,KORE DIGITAL LIMITED,10,"-"
KECL,EQ,KIRLOSKAR ELECTRIC COMPANY LIMITED,10,"-"
KHAITANLTD,EQ,KHAITAN (INDIA) LIMITED,10,"-"
KILITCH,EQ,KILITCH DRUGS (INDIA) LIMITED,10,"-"
KORE,SM,JAY JALARAM TECHNOLOGIES LIMITED,10,"-"
KRISHNADEF,SM,KRISHNA DEFENCE AND ALLIED INDUSTRIES LIMITED,10,"-"
KRITI,EQ,KRITI INDUSTRIES (INDIA) LIMITED,10,"-"
KSHITIJPOL,EQ,KSHITIJ POLYLINE LIMITED,10,"-"
LAL,EQ,LORENZINI APPARELS LIMITED,10,"-"
LANCORHOL,EQ,LANCOR HOLDINGS LIMITED,10,"-"
LASA,EQ,LASA SUPERGENERICS LIMITED,10,"-"
LIBERTSHOE,EQ,LIBERTY SHOES LIMITED,10,"-"
LYPSAGEMS,EQ,LYPSA GEMS & JEWELLERY LIMITED,10,"-"
MANAKALUCO,EQ,MANAKSIA ALUMINIUM COMPANY LIMITED,10,"-"
MANUGRAPH,EQ,MANUGRAPH INDIA LIMITED,10,"-"
MARINE,EQ,MARINE ELECTRICALS (INDIA) LIMITED,10,"-"
MASTER,SM,MASTER COMPONENTS LIMITED,10,"-"
MCLEODRUSS,EQ,MCLEOD RUSSEL INDIA LIMITED,10,"-"
MDL,SM,MARVEL DECOR LIMITED,10,"-"
MINDTECK,EQ,MINDTECK (INDIA) LIMITED,10,"-"
MIRZAINT,EQ,MIRZA INTERNATIONAL LIMITED,10,"-"
MOTISONS,EQ,MOTISONS JEWELLERS LIMITED,10,"-"
MOTOGENFIN,EQ,THE MOTOR & GENERAL FINANCE LIMITED,10,"-"
MUFIN,EQ,MUFIN GREEN FINANCE LIMITED,10,"-"
MUKTAARTS,EQ,MUKTA ARTS LIMITED,10,"-"
NAGAFERT,EQ,NAGARJUNA FERTILIZERS AND CHEMICALS LIMITED,10,"-"
NAGREEKEXP,EQ,NAGREEKA EXPORTS LIMITED,10,"-"
NETWEB,EQ,NETWEB TECHNOLOGIES INDIA LIMITED,10,"-"
NETWORK18,EQ,NETWORK18 MEDIA & INVESTMENTS LIMITED,10,"-"
NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED,10,"GSM STAGE - 0"
NIRAJ,EQ,NIRAJ CEMENT STRUCTURALS LIMITED,10,"-"
NPST,SM,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,10,"-"
OMAXE,EQ,OMAXE LIMITED,10,"-"
OMFURN,SM,OMFURN INDIA LIMITED,10,"-"
OMINFRAL,EQ,OM INFRA LIMITED,10,"-"
ONDOOR,SM,ON DOOR CONCEPTS LIMITED,10,"-"
ONEPOINT,EQ,ONE POINT ONE SOLUTIONS LIMITED,10,"-"
ORIANA,SM,ORIANA POWER LIMITED,10,"-"
OSWALAGRO,EQ,OSWAL AGRO MILLS LIMITED,10,"-"
PAISALO,EQ,PAISALO DIGITAL LIMITED,10,"-"
PANACHE,EQ,PANACHE DIGILIFE LIMITED,10,"-"
PANSARI,EQ,PANSARI DEVELOPERS LIMITED,10,"-"
PARSVNATH,EQ,PARSVNATH DEVELOPERS LIMITED,10,"-"
PAVNAIND,EQ,PAVNA INDUSTRIES LIMITED,10,"-"
PAYTM,EQ,ONE 97 COMMUNICATIONS LIMITED,10,"-"
PCJEWELLER,EQ,PC JEWELLER LIMITED,10,"-"
PIONEEREMB,EQ,PIONEER EMBROIDERIES LIMITED,10,"-"
PREMEXPLN,EQ,PREMIER EXPLOSIVES LIMITED,10,"-"
PRLIND,SM,PREMIER ROADLINES LIMITED,10,"-"
RAMANEWS,EQ,SHREE RAMA NEWSPRINT LIMITED,10,"-"
RANEENGINE,EQ,RANE ENGINE VALVE LIMITED,10,"-"
RBMINFRA,SM,RBM INFRACON LIMITED,10,"-"
RKEC,EQ,RKEC PROJECTS LIMITED,10,"-"
RMDRIP,SM,R M DRIP AND SPRINKLERS SYSTEMS LIMITED,10,"-"
ROCKINGDCE,SM,ROCKINGDEALS CIRCULAR ECONOMY LIMITED,10,"-"
RUCHINFRA,EQ,RUCHI INFRASTRUCTURE LIMITED,10,"-"
RUSTOMJEE,EQ,KEYSTONE REALTORS LIMITED,10,"-"
RVHL,EQ,RAVINDER HEIGHTS LIMITED,10,"-"
SAGARDEEP,EQ,SAGARDEEP ALLOYS LIMITED,10,"-"
SANDUMA,EQ,SANDUR MANGANESE & IRON ORES LIMITED,10,"-"
SANGHIIND,EQ,SANGHI INDUSTRIES LIMITED,10,"-"
SANGINITA,EQ,SANGINITA CHEMICALS LIMITED,10,"-"
SEL,SM,SUNGARNER ENERGIES LIMITED,10,"-"
SELMC,EQ,SEL MANUFACTURING COMPANY LIMITED,10,"-"
SERVOTECH,EQ,SERVOTECH POWER SYSTEMS LIMITED,10,"-"
SHAH,EQ,SHAH METACORP LIMITED,10,"-"
SHAHALLOYS,EQ,SHAH ALLOYS LIMITED,10,"-"
SHALPAINTS,EQ,SHALIMAR PAINTS LIMITED,10,"-"
SHIVATEX,EQ,SHIVA TEXYARN LIMITED,10,"-"
SHREEKARNI,SM,SHREE KARNI FABCOM LIMITED,10,"-"
SHRENIK,EQ,SHRENIK LIMITED,10,"-"
SIKKO,EQ,SIKKO INDUSTRIES LIMITED,10,"-"
SILLYMONKS,EQ,SILLY MONKS ENTERTAINMENT LIMITED,10,"GSM STAGE - 0"
SMLT,EQ,SARTHAK METALS LIMITED,10,"-"
SOLARA,EQ,SOLARA ACTIVE PHARMA SCIENCES LIMITED,10,"-"
SPARC,EQ,SUN PHARMA ADVANCED RESEARCH COMPANY LIMITED,10,"-"
SPECTRUM,SM,SPECTRUM ELECTRICAL INDUSTRIES LIMITED,10,"-"
SURANAT&P,EQ,SURANA TELECOM AND POWER LIMITED,10,"-"
SURANI,SM,SURANI STEEL TUBES LIMITED,10,"-"
SUVEN,EQ,SUVEN LIFE SCIENCES LIMITED,10,"-"
SUVIDHAA,EQ,SUVIDHAA INFOSERVE LIMITED,10,"-"
SVLL,EQ,SHREE VASU LOGISTICS LIMITED,10,"-"
SVPGLOB,EQ,SVP GLOBAL TEXTILES LIMITED,10,"-"
SWARAJ,SM,SWARAJ SUITING LIMITED,10,"-"
SWELECTES,EQ,SWELECT ENERGY SYSTEMS LIMITED,10,"-"
SYNCOMF,EQ,SYNCOM FORMULATIONS (INDIA) LIMITED,10,"-"
TAKE,EQ,TAKE SOLUTIONS LIMITED,10,"-"
TCL,SM,THAAI CASTING LIMITED,10,"-"
THEINVEST,EQ,THE INVESTMENT TRUST OF INDIA LIMITED,10,"-"
THOMASCOOK,EQ,THOMAS COOK  (INDIA)  LIMITED,10,"-"
TIPSFILMS,EQ,TIPS FILMS LIMITED,10,"-"
TOUCHWOOD,EQ,TOUCHWOOD ENTERTAINMENT LIMITED,10,"-"
TPLPLASTEH,EQ,TPL PLASTECH LIMITED,10,"-"
TREEHOUSE,EQ,TREE HOUSE EDUCATION & ACCESSORIES LIMITED,10,"-"
TV18BRDCST,EQ,TV18 BROADCAST LIMITED,10,"-"
UMESLTD,EQ,USHA MARTIN EDUCATION & SOLUTIONS LIMITED,10,"GSM STAGE - 0"
VASA,SM,VASA RETAIL AND OVERSEAS LTD,10,"-"
VERA,SM,VERA SYNTHETIC LIMITED,10,"-"
VERITAAS,SM,VERITAAS ADVERTISING LIMITED,10,"-"
VIKASLIFE,EQ,VIKAS LIFECARE LIMITED,10,"-"
VINNY,EQ,VINNY OVERSEAS LIMITED,10,"-"
VINYAS,SM,VINYAS INNOVATIVE TECHNOLOGIES LIMITED,10,"-"
VISAKAIND,EQ,VISAKA INDUSTRIES LIMITED,10,"-"
WIPL,EQ,THE WESTERN INDIA PLYWOODS LIMITED,10,"-"
WOMANCART,SM,WOMANCART LIMITED,10,"-"
YUKEN,EQ,YUKEN INDIA LIMITED,10,"-"
ZENITHEXPO,EQ,ZENITH EXPORTS LIMITED,10,"-"
ZENITHSTL,EQ,ZENITH STEEL PIPES & INDUSTRIES LIMITED,10,"-"
ZENTEC,EQ,ZEN TECHNOLOGIES LIMITED,10,"-"
20MICRONS,EQ,20 MICRONS LIMITED,20,"-"
360ONE,EQ,360 ONE WAM LIMITED,20,"-"
3IINFOLTD,EQ,3I INFOTECH LIMITED,20,"-"
3MINDIA,EQ,3M INDIA LIMITED,20,"-"
5PAISA,EQ,5PAISA CAPITAL LIMITED,20,"-"
AARON,EQ,AARON INDUSTRIES LIMITED,20,"-"
AARTIDRUGS,EQ,AARTI DRUGS LIMITED,20,"-"
AARTIPHARM,EQ,AARTI PHARMALABS LIMITED,20,"-"
AARTISURF,EQ,AARTI SURFACTANTS LIMITED,20,"-"
AARVI,EQ,AARVI ENCON LIMITED,20,"-"
AAVAS,EQ,AAVAS FINANCIERS LIMITED,20,"-"
ABNINT,IT,A B N INTERCORP LIMITED,20,"-"
ABSLBANETF,EQ,ADITYA BIRLA SUN LIFE NIFTY BANK ETF,20,"-"
ABSLLIQUID,EQ,ADITYA BIRLA SUN LIFE CRISIL LIQUID OVERNIGHT ETF,20,"-"
ABSLNN50ET,EQ,ADITYA BIRLA SUN LIFE NIFTY NEXT 50 ETF,20,"-"
ABSLPSE,EQ,ADITYA BIRLA SUN LIFE MUTUAL FUND-ADITYA BIRLA SUN LIFE NIFTY PSE ETF,20,"-"
ABSMARINE,SM,ABS MARINE SERVICES LIMITED,20,"-"
ACCELYA,EQ,ACCELYA SOLUTIONS INDIA LIMITED,20,"-"
ACCENTMIC,SM,ACCENT MICROCELL LIMITED,20,"-"
ACE,EQ,ACTION CONSTRUCTION EQUIPMENT LIMITED,20,"-"
ACEINTEG,EQ,ACE INTEGRATED SOLUTIONS LIMITED,20,"-"
ACI,EQ,ARCHEAN CHEMICAL INDUSTRIES LIMITED,20,"-"
ACLGATI,EQ,ALLCARGO GATI LIMITED,20,"-"
ACSAL,SM,ARVIND AND COMPANY SHIPPING AGENCIES LIMITED,20,"-"
ADANIENSOL,EQ,ADANI ENERGY SOLUTIONS LIMITED,20,"-"
ADANIGREEN,EQ,ADANI GREEN ENERGY LIMITED,20,"-"
ADANIPOWER,EQ,ADANI POWER LIMITED,20,"-"
ADFFOODS,EQ,ADF FOODS LIMITED,20,"-"
ADL,EQ,ARCHIDPLY DECOR LIMITED,20,"-"
ADORWELD,EQ,ADOR WELDING LIMITED,20,"-"
ADSL,EQ,ALLIED DIGITAL SERVICES LIMITED,20,"-"
ADVANIHOTR,EQ,ADVANI HOTELS & RESORTS (INDIA) LIMITED,20,"-"
ADVENZYMES,EQ,ADVANCED ENZYME TECHNOLOGIES LIMITED,20,"-"
AEGISLOG,EQ,AEGIS LOGISTICS LIMITED,20,"-"
AEROFLEX,EQ,AEROFLEX INDUSTRIES LIMITED,20,"-"
AFFLE,EQ,AFFLE (INDIA) LIMITED,20,"-"
AGARIND,EQ,AGARWAL INDUSTRIAL CORPORATION LIMITED,20,"-"
AGI,EQ,AGI GREENPAC LIMITED,20,"-"
AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,20,"-"
AGROPHOS,EQ,AGRO PHOS INDIA LIMITED,20,"-"
AHL,EQ,ABANS HOLDINGS LIMITED,20,"-"
AHLEAST,EQ,ASIAN HOTELS (EAST) LIMITED,20,"-"
AHLUCONT,EQ,AHLUWALIA CONTRACTS (INDIA) LIMITED,20,"-"
AIAENG,EQ,AIA ENGINEERING LIMITED,20,"-"
AIIL,EQ,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,20,"-"
AIROLAM,EQ,AIRO LAM LIMITED,20,"-"
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,20,"-"
AJMERA,EQ,AJMERA REALTY & INFRA INDIA LIMITED,20,"-"
AKANKSHA,SM,AKANKSHA POWER AND INFRASTRUCTURE LIMITED,20,"-"
AKASH,EQ,AKASH INFRA PROJECTS LIMITED,20,"-"
AKG,EQ,AKG EXIM LIMITED,20,"-"
AKZOINDIA,EQ,AKZO NOBEL INDIA LIMITED,20,"-"
ALANKIT,EQ,ALANKIT LIMITED,20,"-"
ALBERTDAVD,EQ,ALBERT DAVID LIMITED,20,"-"
ALEMBICLTD,EQ,ALEMBIC LIMITED,20,"-"
ALICON,EQ,ALICON CASTALLOY LIMITED,20,"-"
ALKALI,EQ,ALKALI METALS LIMITED,20,"-"
ALKYLAMINE,EQ,ALKYL AMINES CHEMICALS LIMITED,20,"-"
ALLCARGO,EQ,ALLCARGO LOGISTICS LIMITED,20,"-"
ALLETEC,SM,ALL E TECHNOLOGIES LIMITED,20,"-"
ALLSEC,EQ,ALLSEC TECHNOLOGIES LIMITED,20,"-"
ALPA,EQ,ALPA LABORATORIES LIMITED,20,"-"
ALPHA,EQ,KOTAK MAHINDRA MUTUAL FUND - KOTAK NIFTY ALPHA 50 ETF,20,"-"
ALPHAETF,EQ,MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY 200 ALPHA 30 ETF,20,"-"
ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED,20,"-"
ALPL30IETF,EQ,ICICI PRUDENTIAL NIFTY ALPHA LOW VOLATILITY 30 ETF,20,"-"
AMBER,EQ,AMBER ENTERPRISES INDIA LIMITED,20,"-"
AMBIKCO,EQ,AMBIKA COTTON MILLS LIMITED,20,"-"
AMDIND,EQ,AMD INDUSTRIES LIMITED,20,"-"
AMIABLE,SM,AMIABLE LOGISTICS (INDIA) LIMITED,20,"-"
AMIORG,EQ,AMI ORGANICS LIMITED,20,"-"
AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,20,"-"
AMNPLST,EQ,AMINES & PLASTICIZERS LIMITED,20,"-"
AMRUTANJAN,EQ,AMRUTANJAN HEALTH CARE LIMITED,20,"-"
ANANDRATHI,EQ,ANAND RATHI WEALTH LIMITED,20,"-"
ANANTRAJ,EQ,ANANT RAJ LIMITED,20,"-"
