Symbol,Series,Security Name,Band,Remarks
RELTD,EQ,RAVINDRA ENERGY LIMITED,5,"-"
REMSONSIND,EQ,REMSONS INDUSTRIES LIMITED,5,"-"
RETAIL,BE,JHS SVENDGAARD RETAIL VENTURES LIMITED,5,"-"
REXPIPES,SM,REX PIPES AND CABLES INDUSTRIES LIMITED,5,"-"
RHFL,BE,RELIANCE HOME FINANCE LIMITED,5,"GSM STAGE - 0"
RICHA,SM,RICHA INFO SYSTEMS LIMITED,5,"-"
RILINFRA,ST,RACHANA INFRASTRUCTURE LIMITED,5,"-"
RKDL,BE,RAVI KUMAR DISTILLERIES LIMITED,5,"-"
RNFI,ST,RNFI SERVICES LIMITED,5,"-"
ROLLT,BE,ROLLATAINERS LIMITED,5,"GSM STAGE - 0"
ROLTA,BZ,ROLTA INDIA LIMITED,5,"-"
RPOWER,EQ,RELIANCE POWER LIMITED,5,"-"
RSSOFTWARE,BE,R. S. SOFTWARE (INDIA) LIMITED,5,"-"
RTNPOWER,BE,RATTANINDIA POWER LIMITED,5,"-"
RULKA,ST,RULKA ELECTRICALS LIMITED,5,"-"
SAAKSHI,ST,SAAKSHI MEDTECH AND PANELS LIMITED,5,"-"
SAGARDEEP,BE,SAGARDEEP ALLOYS LIMITED,5,"-"
SAMPANN,BE,SAMPANN UTPADAN INDIA LIMITED,5,"-"
SANCO,BZ,SANCO INDUSTRIES LIMITED,5,"GSM STAGE - 0"
SATECH,ST,S A TECH SOFTWARE INDIA LIMITED,5,"-"
SECL,SM,SALASAR EXTERIORS AND CONTOUR LIMITED,5,"-"
SECURCRED,BE,SECUR CREDENTIALS LIMITED,5,"-"
SEJALLTD,BE,SEJAL GLASS LIMITED,5,"-"
SEL,SM,SUNGARNER ENERGIES LIMITED,5,"-"
SEMAC,BE,SEMAC CONSULTANTS LIMITED,5,"-"
SETUINFRA,BZ,SETUBANDHAN INFRASTRUCTURE LIMITED,5,"GSM STAGE - 0"
SHAH,EQ,SHAH METACORP LIMITED,5,"-"
SHAIVAL,ST,SHAIVAL REALITY LIMITED,5,"-"
SHAKTIPUMP,EQ,SHAKTI PUMPS (INDIA) LIMITED,5,"-"
SHANTI,BE,SHANTI OVERSEAS (INDIA) LIMITED,5,"-"
SHIGAN,SM,SHIGAN QUANTUM TECHNOLOGIES LIMITED,5,"-"
SHIVAUM,ST,SHIV AUM STEELS LIMITED,5,"-"
SHREEKARNI,ST,SHREE KARNI FABCOM LIMITED,5,"-"
SHRENIK,BE,SHRENIK LIMITED,5,"GSM STAGE - II"
SHUBHLAXMI,SM,SHUBHLAXMI JEWEL ART LIMITED,5,"-"
SIDDHIKA,SM,SIDDHIKA COATINGS LIMITED,5,"-"
SIKKO,BE,SIKKO INDUSTRIES LIMITED,5,"-"
SIL,BE,STANDARD INDUSTRIES LIMITED,5,"-"
SILLYMONKS,EQ,SILLY MONKS ENTERTAINMENT LIMITED,5,"GSM STAGE - 0"
SIMBHALS,BE,SIMBHAOLI SUGARS LIMITED,5,"-"
SIMPLEXINF,EQ,SIMPLEX INFRASTRUCTURES LIMITED,5,"-"
SJLOGISTIC,SM,S J LOGISTICS (INDIA) LIMITED,5,"-"
SKYGOLD,BE,SKY GOLD LIMITED,5,"-"
SLONE,ST,SLONE INFOSYSTEMS LIMITED,5,"-"
SMVD,SM,SMVD POLY PACK LIMITED,5,"-"
SOLARA,BE,SOLARA ACTIVE PHARMA SCIENCES LIMITED,5,"-"
SOLARAPP,X1,SOLARA ACTIVE PHARMA SCIENCES LIMITED,5,"-"
SONUINFRA,ST,SONU INFRATECH LIMITED,5,"-"
SOTAC,ST,SOTAC PHARMACEUTICALS LIMITED,5,"-"
SPECTRUM,SM,SPECTRUM ELECTRICAL INDUSTRIES LIMITED,5,"-"
SPMLINFRA,BE,SPML INFRA LIMITED,5,"-"
SPRL,ST,SP REFRACTORIES LIMITED,5,"-"
SSEGL,ST,SATHLOKHAR SYNERGYS E&C GLOBAL LIMITED,5,"-"
STARTECK,BE,STARTECK FINANCE LIMITED,5,"-"
SUNDARAM,BE,SUNDARAM MULTI PAP LIMITED,5,"-"
SUPERSPIN,EQ,SUPER SPINNING MILLS LIMITED,5,"-"
SUPREMEPWR,ST,SUPREME POWER EQUIPMENT LIMITED,5,"-"
SURAJEST,BE,SURAJ ESTATE DEVELOPERS LIMITED,5,"-"
SURANAT&P,BE,SURANA TELECOM AND POWER LIMITED,5,"-"
SUULD,BE,SUUMAYA INDUSTRIES LIMITED,5,"-"
SUVIDHAA,EQ,SUVIDHAA INFOSERVE LIMITED,5,"-"
SUZLON,EQ,SUZLON ENERGY LIMITED,5,"-"
SVPGLOB,EQ,SVP GLOBAL TEXTILES LIMITED,5,"-"
SWARAJ,SM,SWARAJ SUITING LIMITED,5,"-"
SWSOLAR,EQ,STERLING AND WILSON RENEWABLE ENERGY LIMITED,5,"-"
TAPIFRUIT,SM,TAPI FRUIT PROCESSING LIMITED,5,"-"
TARAPUR,BE,TARAPUR TRANSFORMERS LIMITED,5,"GSM STAGE - 0"
TARC,BE,TARC LIMITED,5,"-"
TBI,ST,TBI CORN LIMITED,5,"-"
TCLCONS,BE,TANTIA CONSTRUCTIONS LIMITED,5,"-"
TECHLABS,ST,TRIDENT TECHLABS LIMITED,5,"-"
TECHNOE,BE,TECHNO ELECTRIC & ENGINEERING COMPANY LIMITED,5,"-"
TECILCHEM,BE,TECIL CHEMICALS AND HYDRO POWER LIMITED,5,"GSM STAGE - II"
TERASOFT,BE,TERA SOFTWARE LIMITED,5,"-"
TGL,ST,TEERTH GOPICON LIMITED,5,"-"
THEINVEST,BE,THE INVESTMENT TRUST OF INDIA LIMITED,5,"-"
THOMASCOOK,EQ,THOMAS COOK  (INDIA)  LIMITED,5,"-"
THOMASCOTT,BE,THOMAS SCOTT (INDIA) LIMITED,5,"-"
TIMESCAN,SM,TIMESCAN LOGISTICS (INDIA) LIMITED,5,"-"
TIRUPATI,SM,SHREE TIRUPATI BALAJEE FIBC LIMITED,5,"-"
TOTAL,BE,TOTAL TRANSPORT SYSTEMS LIMITED,5,"-"
TPHQ,BE,TEAMO PRODUCTIONS HQ LIMITED,5,"-"
TPLPLASTEH,EQ,TPL PLASTECH LIMITED,5,"-"
TRANSWIND,SM,TRANSWIND INFRASTRUCTURES LIMITED,5,"-"
TREJHARA,BE,TREJHARA SOLUTIONS LIMITED,5,"-"
TRIGYN,BE,TRIGYN TECHNOLOGIES LIMITED,5,"-"
TRIL,BE,TRANSFORMERS AND RECTIFIERS (INDIA) LIMITED,5,"-"
TROM,ST,TROM INDUSTRIES LIMITED,5,"-"
TRUST,ST,TRUST FINTECH LIMITED,5,"-"
UEL,BE,UJAAS ENERGY LIMITED,5,"-"
UMANGDAIRY,BE,UMANG DAIRIES LIMITED,5,"-"
UNITECH,BZ,UNITECH LIMITED,5,"-"
USK,BE,UDAYSHIVAKUMAR INFRA LIMITED,5,"-"
UTSSAV,ST,UTSSAV CZ GOLD JEWELS LIMITED,5,"-"
UWCSL,SM,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED,5,"-"
V2RETAIL,BE,V2 RETAIL LIMITED,5,"-"
VARDMNPOLY,EQ,VARDHMAN POLYTEX LIMITED,5,"-"
VASA,ST,VASA RETAIL AND OVERSEAS LTD,5,"-"
VEEKAYEM,SM,VEEKAYEM FASHION AND APPARELS LIMITED,5,"-"
VELS,SM,VELS FILM INTERNATIONAL LIMITED,5,"-"
VERA,SM,VERA SYNTHETIC LIMITED,5,"-"
VERANDA,BE,VERANDA LEARNING SOLUTIONS LIMITED,5,"-"
VERTEXPLUS,ST,VERTEXPLUS TECHNOLOGIES LIMITED,5,"-"
VERTOZ,EQ,VERTOZ LIMITED,5,"-"
VHLTD,BE,VICEROY HOTELS LIMITED,5,"-"
VILAS,ST,VILAS TRANSCORE LIMITED,5,"-"
VINYAS,ST,VINYAS INNOVATIVE TECHNOLOGIES LIMITED,5,"-"
VIPCLOTHNG,BE,VIP CLOTHING LIMITED,5,"-"
VIPULLTD,EQ,VIPUL LIMITED,5,"-"
VITAL,ST,VITAL CHEMTECH LIMITED,5,"-"
VIVIANA,ST,VIVIANA POWER TECH LIMITED,5,"-"
VIVO,SM,VIVO COLLABORATION SOLUTIONS LIMITED,5,"-"
VLINFRA,ST,V.L.INFRAPROJECTS LIMITED,5,"-"
VMARCIND,SM,V MARC INDIA LIMITED,5,"-"
VSCL,SM,VADIVARHE SPECIALITY CHEMICALS LIMITED,5,"-"
WALCHANNAG,EQ,WALCHANDNAGAR INDUSTRIES LIMITED,5,"-"
WALPAR,SM,WALPAR NUTRITIONS LIMITED,5,"-"
WANBURY,EQ,WANBURY LIMITED,5,"-"
WEBELSOLAR,BE,WEBSOL ENERGY SYSTEM LIMITED,5,"-"
WEIZMANIND,BE,WEIZMANN LIMITED,5,"-"
WEWIN,BE,WE WIN LIMITED,5,"-"
WINDMACHIN,EQ,WINDSOR MACHINES LIMITED,5,"-"
WOCKPHARMA,BE,WOCKHARDT LIMITED,5,"-"
WOMANCART,ST,WOMANCART LIMITED,5,"-"
YAARI,EQ,YAARI DIGITAL INTEGRATED SERVICES LIMITED,5,"GSM STAGE - 0"
YUDIZ,ST,YUDIZ SOLUTIONS LIMITED,5,"-"
YUKEN,EQ,YUKEN INDIA LIMITED,5,"-"
ZENITHEXPO,BE,ZENITH EXPORTS LIMITED,5,"-"
ZENTEC,EQ,ZEN TECHNOLOGIES LIMITED,5,"-"
ZODIACLOTH,BE,ZODIAC CLOTHING COMPANY LIMITED,5,"-"
3RDROCK,IT,3RD ROCK MULTIMEDIA LIMITED,10,"-"
AAATECH,EQ,AAA TECHNOLOGIES LIMITED,10,"-"
AADHARHFC,EQ,AADHAR HOUSING FINANCE LIMITED,10,"-"
AAREYDRUGS,EQ,AAREY DRUGS & PHARMACEUTICALS LIMITED,10,"-"
ABAN,EQ,ABAN OFFSHORE LIMITED,10,"-"
ABDL,EQ,ALLIED BLENDERS AND DISTILLERS LIMITED,10,"-"
ACL,EQ,ANDHRA CEMENTS LIMITED,10,"-"
ADROITINFO,EQ,ADROIT INFOTECH LIMITED,10,"-"
ADROITPP1,E1,ADROIT INFOTECH LIMITED,10,"-"
AETHER,EQ,AETHER INDUSTRIES LIMITED,10,"-"
AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,10,"-"
AKSHAR,EQ,AKSHAR SPINTEX LIMITED,10,"-"
AKSHOPTFBR,EQ,AKSH OPTIFIBRE LIMITED,10,"-"
AKUMS,EQ,AKUMS DRUGS AND PHARMACEUTICALS LIMITED,10,"-"
AMBICAAGAR,EQ,AMBICA AGARBATHIES & AROMA INDUSTRIES LIMITED,10,"-"
APOLLO,EQ,APOLLO MICRO SYSTEMS LIMITED,10,"-"
ARHAM,SM,ARHAM TECHNOLOGIES LIMITED,10,"-"
ARROWGREEN,EQ,ARROW GREENTECH LIMITED,10,"-"
ASAHISONG,EQ,ASAHI SONGWON COLORS LIMITED,10,"-"
ASHOKAMET,EQ,ASHOKA METCAST LIMITED,10,"-"
ASIANENE,EQ,ASIAN ENERGY SERVICES LIMITED,10,"-"
ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED,10,"-"
ATAM,EQ,ATAM VALVES LIMITED,10,"-"
AWHCL,EQ,ANTONY WASTE HANDLING CELL LIMITED,10,"-"
AWL,EQ,ADANI WILMAR LIMITED,10,"-"
AZAD,EQ,AZAD ENGINEERING LIMITED,10,"-"
BAGFILMS,EQ,B.A.G FILMS AND MEDIA LIMITED,10,"-"
BAHETI,SM,BAHETI RECYCLING INDUSTRIES LIMITED,10,"-"
BANSALWIRE,EQ,BANSAL WIRE INDUSTRIES LIMITED,10,"-"
BASML,EQ,BANNARI AMMAN SPINNING MILLS LIMITED,10,"-"
BBL,EQ,BHARAT BIJLEE LIMITED,10,"-"
BDR,IT,BDR BUILDCON LIMITED,10,"-"
BHAGCHEM,EQ,BHAGIRADHA CHEMICALS & INDUSTRIES LIMITED,10,"-"
BIKAJI,EQ,BIKAJI FOODS INTERNATIONAL LIMITED,10,"-"
BINANIIND,EQ,BINANI INDUSTRIES LIMITED,10,"GSM STAGE - 0"
BLUEJET,EQ,BLUE JET HEALTHCARE LIMITED,10,"-"
BMETRICS,SM,BOMBAY METRICS SUPPLY CHAIN LIMITED,10,"-"
CALSOFT,EQ,CALIFORNIA SOFTWARE COMPANY LIMITED,10,"-"
CELLECOR,SM,CELLECOR GADGETS LIMITED,10,"-"
CENTEXT,EQ,CENTURY EXTRUSIONS LIMITED,10,"-"
CGRAPHICS,SM,CREATIVE GRAPHICS SOLUTIONS INDIA LIMITED,10,"-"
CINEVISTA,EQ,CINEVISTA LIMITED,10,"-"
COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,10,"-"
COUNCODOS,EQ,COUNTRY CONDO'S LIMITED,10,"-"
CYBERMEDIA,EQ,CYBER MEDIA (INDIA) LIMITED,10,"-"
DBSTOCKBRO,EQ,DB (INTERNATIONAL) STOCK BROKERS LIMITED,10,"-"
DCMFINSERV,EQ,DCM FINANCIAL SERVICES LIMITED,10,"GSM STAGE - 0"
DPSCLTD,EQ,DPSC LIMITED,10,"-"
DRL,SM,DHANUKA REALTY LIMITED,10,"-"
DUCON,EQ,DUCON INFRATECHNOLOGIES LIMITED,10,"-"
EMCURE,EQ,EMCURE PHARMACEUTICALS LIMITED,10,"-"
FELIX,SM,FELIX INDUSTRIES LIMITED,10,"-"
FLAIR,EQ,FLAIR WRITING INDUSTRIES LIMITED,10,"-"
FROG,SM,FROG CELLSAT LIMITED,10,"-"
GATECH-RE,BE,GACM TECHNOLOGIES LTD-RE,10,"-"
GENSOL,EQ,GENSOL ENGINEERING LIMITED,10,"-"
GINNIFILA,EQ,GINNI FILAMENTS LIMITED,10,"-"
GIRIRAJ,SM,GIRIRAJ CIVIL DEVELOPERS LIMITED,10,"-"
GIRRESORTS,IT,GIR NATUREVIEW RESORTS LIMITED,10,"-"
GKWLIMITED,EQ,GKW LIMITED,10,"-"
GLS,EQ,GLENMARK LIFE SCIENCES LIMITED,10,"-"
GOKUL,EQ,GOKUL REFOILS AND SOLVENT LIMITED,10,"-"
GOPAL,EQ,GOPAL SNACKS LIMITED,10,"-"
GOYALALUM,EQ,GOYAL ALUMINIUMS LIMITED,10,"-"
GRAPHISAD,SM,GRAPHISADS LIMITED,10,"-"
GREENPOWER,EQ,ORIENT GREEN POWER COMPANY LIMITED,10,"-"
GRSE,EQ,GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED,10,"-"
GTL,EQ,GTL LIMITED,10,"-"
HAPPYFORGE,EQ,HAPPY FORGINGS LIMITED,10,"-"
HAVISHA,EQ,SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,10,"-"
HCL-INSYS,EQ,HCL INFOSYSTEMS LIMITED,10,"GSM STAGE - 0"
HILTON,EQ,HILTON METAL FORGING LIMITED,10,"-"
HINDCON,EQ,HINDCON CHEMICALS LIMITED,10,"-"
HINDZINC,EQ,HINDUSTAN ZINC LIMITED,10,"-"
HLVLTD,EQ,HLV LIMITED,10,"-"
HMAAGRO,EQ,HMA AGRO INDUSTRIES LIMITED,10,"-"
HOVS,EQ,HOV SERVICES LIMITED,10,"-"
HPIL,EQ,HINDPRAKASH INDUSTRIES LIMITED,10,"-"
HPL,EQ,HPL ELECTRIC & POWER LIMITED,10,"-"
HRHNEXT,SM,HRH NEXT SERVICES LIMITED,10,"-"
HSCL,EQ,HIMADRI SPECIALITY CHEMICAL LIMITED,10,"-"
IITL,EQ,INDUSTRIAL INVESTMENT TRUST LIMITED,10,"-"
INDOTHAI,EQ,INDO THAI SECURITIES LIMITED,10,"-"
INSPIRE,SM,INSPIRE FILMS LIMITED,10,"-"
ISHAN,SM,ISHAN INTERNATIONAL LIMITED,10,"-"
IWEL,EQ,INOX WIND ENERGY LIMITED,10,"-"
IZMO,EQ,IZMO LIMITED,10,"-"
JAINAM,SM,JAINAM FERRO ALLOYS (I) LIMITED,10,"-"
JHS,EQ,JHS SVENDGAARD LABORATORIES LIMITED,10,"-"
JSLL,SM,JEENA SIKHO LIFECARE LIMITED,10,"-"
JSWINFRA,EQ,JSW INFRASTRUCTURE LIMITED,10,"-"
JUNIPER,EQ,JUNIPER HOTELS LIMITED,10,"-"
JYOTICNC,EQ,JYOTI CNC AUTOMATION LIMITED,10,"-"
KECL,EQ,KIRLOSKAR ELECTRIC COMPANY LIMITED,10,"-"
KELLTONTEC,EQ,KELLTON TECH SOLUTIONS LIMITED,10,"-"
KEYFINSERV,EQ,KEYNOTE FINANCIAL SERVICES LIMITED,10,"-"
KONSTELEC,SM,KONSTELEC ENGINEERS LIMITED,10,"-"
KRITI,EQ,KRITI INDUSTRIES (INDIA) LIMITED,10,"-"
LATENTVIEW,EQ,LATENT VIEW ANALYTICS LIMITED,10,"-"
LGHL,EQ,LAXMI GOLDORNA HOUSE LIMITED,10,"-"
LLOYDS,SM,LLOYDS LUXURIES LIMITED,10,"-"
LOKESHMACH,EQ,LOKESH MACHINES LIMITED,10,"-"
LRRPL,SM,LEAD RECLAIM AND RUBBER PRODUCTS LIMITED,10,"-"
MADHAV,EQ,MADHAV MARBLES AND GRANITES LIMITED,10,"-"
MAGNUM,EQ,MAGNUM VENTURES LIMITED,10,"-"
MANAKSTEEL,EQ,MANAKSIA STEELS LIMITED,10,"-"
MANAV,SM,MANAV INFRA PROJECTS LIMITED,10,"-"
MANORAMA,EQ,MANORAMA INDUSTRIES LIMITED,10,"-"
MBECL,EQ,MCNALLY BHARAT ENGINEERING COMPANY LIMITED,10,"GSM STAGE - 0"
MCL,EQ,MADHAV COPPER LIMITED,10,"-"
MCLEODRUSS,EQ,MCLEOD RUSSEL INDIA LIMITED,10,"-"
MEDIORG,SM,MEDICAMEN ORGANICS LIMITED,10,"-"
MEGASOFT,EQ,MEGASOFT LIMITED,10,"-"
MINDTECK,EQ,MINDTECK (INDIA) LIMITED,10,"-"
MIRCELECTR,EQ,MIRC ELECTRONICS LIMITED,10,"-"
MODIRUBBER,EQ,MODI RUBBER LIMITED,10,"-"
MUKKA,EQ,MUKKA PROTEINS LIMITED,10,"-"
NAGAFERT,EQ,NAGARJUNA FERTILIZERS AND CHEMICALS LIMITED,10,"-"
NETWEB,EQ,NETWEB TECHNOLOGIES INDIA LIMITED,10,"-"
NILAINFRA,EQ,NILA INFRASTRUCTURES LIMITED,10,"-"
NIRAJISPAT,EQ,NIRAJ ISPAT INDUSTRIES LIMITED,10,"-"
NITCO,EQ,NITCO LIMITED,10,"-"
NORBTEAEXP,EQ,NORBEN TEA & EXPORTS LIMITED,10,"-"
ONDOOR,SM,ON DOOR CONCEPTS LIMITED,10,"-"
ONEPOINT,EQ,ONE POINT ONE SOLUTIONS LIMITED,10,"-"
ORIENTLTD,EQ,ORIENT PRESS LIMITED,10,"-"
PGEL,EQ,PG ELECTROPLAST LIMITED,10,"-"
PRITIKAUTO,EQ,PRITIKA AUTO INDUSTRIES LIMITED,10,"-"
PRUDMOULI,EQ,PRUDENTIAL SUGAR CORPORATION LIMITED,10,"-"
PULZ,SM,PULZ ELECTRONICS LIMITED,10,"-"
QUESTLAB,SM,QUEST LABORATORIES LIMITED,10,"-"
RAMCOSYS,EQ,RAMCO SYSTEMS LIMITED,10,"-"
RHL,EQ,ROBUST HOTELS LIMITED,10,"-"
ROML,EQ,RAJ OIL MILLS LIMITED,10,"-"
ROUTE,EQ,ROUTE MOBILE LIMITED,10,"-"
RUSTOMJEE,EQ,KEYSTONE REALTORS LIMITED,10,"-"
SABAR,SM,SABAR FLEX INDIA LIMITED,10,"-"
SADBHAV,EQ,SADBHAV ENGINEERING LIMITED,10,"-"
SADBHIN,EQ,SADBHAV INFRASTRUCTURE PROJECT LIMITED,10,"GSM STAGE - 0"
SAHANA,SM,SAHANA SYSTEM LIMITED,10,"-"
SALASAR,EQ,SALASAR TECHNO ENGINEERING LIMITED,10,"-"
SAMBHAAV,EQ,SAMBHAAV MEDIA LIMITED,10,"-"
SARTELE,SM,SAR TELEVENTURE LIMITED,10,"-"
SARVESHWAR,EQ,SARVESHWAR FOODS LIMITED,10,"-"
SECMARK,EQ,SECMARK CONSULTANCY LIMITED,10,"-"
SECURKLOUD,EQ,SECUREKLOUD TECHNOLOGIES LIMITED,10,"GSM STAGE - 0"
SERVOTECH,EQ,SERVOTECH POWER SYSTEMS LIMITED,10,"-"
SHALPAINTS,EQ,SHALIMAR PAINTS LIMITED,10,"-"
SHARDAMOTR,EQ,SHARDA MOTOR INDUSTRIES LIMITED,10,"-"
SHEETAL,SM,SHEETAL UNIVERSAL LIMITED,10,"-"
SHIVAMAUTO,EQ,SHIVAM AUTOTECH LIMITED,10,"-"
SHYAMCENT,EQ,SHYAM CENTURY FERROUS LIMITED,10,"-"
SILKFLEX,SM,SILKFLEX POLYMERS (INDIA) LIMITED,10,"-"
SINDHUTRAD,EQ,SINDHU TRADE LINKS LIMITED,10,"-"
SOFTTECH,EQ,SOFTTECH ENGINEERS LIMITED,10,"-"
SOLEX,SM,SOLEX ENERGY LIMITED,10,"-"
SOMATEX,EQ,SOMA TEXTILES & INDUSTRIES LIMITED,10,"-"
SPORTKING,EQ,SPORTKING INDIA LIMITED,10,"-"
SSFL,SM,SRIVARI SPICES AND FOODS LIMITED,10,"-"
SURANASOL,EQ,SURANA SOLAR LIMITED,10,"-"
SUVEN,EQ,SUVEN LIFE SCIENCES LIMITED,10,"-"
SWANENERGY,EQ,SWAN ENERGY LIMITED,10,"-"
SYLVANPLY,SM,SYLVAN PLYBOARD (INDIA) LIMITED,10,"-"
TAC,SM,TAC INFOSEC LIMITED,10,"-"
TARACHAND,EQ,TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,10,"-"
TARMAT,EQ,TARMAT LIMITED,10,"-"
TIMESGTY,EQ,TIMES GUARANTY LIMITED,10,"-"
TREEHOUSE,EQ,TREE HOUSE EDUCATION & ACCESSORIES LIMITED,10,"-"
TRF,EQ,TRF LIMITED,10,"-"
UNIINFO,EQ,UNIINFO TELECOM SERVICES LIMITED,10,"-"
UNIVASTU,EQ,UNIVASTU INDIA LIMITED,10,"-"
URAVI,EQ,URAVI T AND WEDGE LAMPS LIMITED,10,"-"
URBAN,SM,URBAN ENVIRO WASTE MANAGEMENT LIMITED,10,"-"
URJA,EQ,URJA GLOBAL LIMITED,10,"-"
VERITAAS,SM,VERITAAS ADVERTISING LIMITED,10,"-"
VIAZ,SM,VIAZ TYRES LIMITED,10,"-"
VLEGOV,EQ,VL E-GOVERNANCE & IT SOLUTIONS LIMITED,10,"-"
WEALTH,EQ,WEALTH FIRST PORTFOLIO MANAGERS LIMITED,10,"-"
WEL,EQ,WONDER ELECTRICALS LIMITED,10,"-"
WELINV,EQ,WELSPUN INVESTMENTS AND COMMERCIALS LIMITED,10,"-"
XELPMOC,EQ,XELPMOC DESIGN AND TECH LIMITED,10,"-"
ZTECH,SM,Z-TECH (INDIA) LIMITED,10,"-"
20MICRONS,EQ,20 MICRONS LIMITED,20,"-"
360ONE,EQ,360 ONE WAM LIMITED,20,"-"
3IINFOLTD,EQ,3I INFOTECH LIMITED,20,"-"
3MINDIA,EQ,3M INDIA LIMITED,20,"-"
3PLAND,EQ,3P LAND HOLDINGS LIMITED,20,"-"
5PAISA,EQ,5PAISA CAPITAL LIMITED,20,"-"
AARON,EQ,AARON INDUSTRIES LIMITED,20,"-"
AARTIDRUGS,EQ,AARTI DRUGS LIMITED,20,"-"
AARTIPHARM,EQ,AARTI PHARMALABS LIMITED,20,"-"
AARTISURF,EQ,AARTI SURFACTANTS LIMITED,20,"-"
AARVI,EQ,AARVI ENCON LIMITED,20,"-"
AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,20,"-"
AAVAS,EQ,AAVAS FINANCIERS LIMITED,20,"-"
ABGSEC,EQ,ADITYABIRLASUNLIFEMF-ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,20,"-"
ABINFRA,SM,A B INFRABUILD LIMITED,20,"-"
ABNINT,IT,A B N INTERCORP LIMITED,20,"-"
ABSLAMC,EQ,ADITYA BIRLA SUN LIFE AMC LIMITED,20,"-"
ABSLBANETF,EQ,ADITYA BIRLA SUN LIFE NIFTY BANK ETF,20,"-"
ABSLLIQUID,EQ,ADITYA BIRLA SUN LIFE CRISIL LIQUID OVERNIGHT ETF,20,"-"
ABSLNN50ET,EQ,ADITYA BIRLA SUN LIFE NIFTY NEXT 50 ETF,20,"-"
ABSLPSE,EQ,ADITYA BIRLA SUN LIFE MUTUAL FUND-ADITYA BIRLA SUN LIFE NIFTY PSE ETF,20,"-"
ABSMARINE,SM,ABS MARINE SERVICES LIMITED,20,"-"
ACCELYA,EQ,ACCELYA SOLUTIONS INDIA LIMITED,20,"-"
ACCENTMIC,SM,ACCENT MICROCELL LIMITED,20,"-"
ACE,EQ,ACTION CONSTRUCTION EQUIPMENT LIMITED,20,"-"
ACEINTEG,EQ,ACE INTEGRATED SOLUTIONS LIMITED,20,"-"
ACI,EQ,ARCHEAN CHEMICAL INDUSTRIES LIMITED,20,"-"
ACLGATI,EQ,ALLCARGO GATI LIMITED,20,"-"
ADANIENSOL,EQ,ADANI ENERGY SOLUTIONS LIMITED,20,"-"
ADANIGREEN,EQ,ADANI GREEN ENERGY LIMITED,20,"-"
ADANIPOWER,EQ,ADANI POWER LIMITED,20,"-"
ADFFOODS,EQ,ADF FOODS LIMITED,20,"-"
ADL,EQ,ARCHIDPLY DECOR LIMITED,20,"-"
ADORWELD,EQ,ADOR WELDING LIMITED,20,"-"
ADSL,EQ,ALLIED DIGITAL SERVICES LIMITED,20,"-"
ADVANIHOTR,EQ,ADVANI HOTELS & RESORTS (INDIA) LIMITED,20,"-"
ADVENZYMES,EQ,ADVANCED ENZYME TECHNOLOGIES LIMITED,20,"-"
AEGISLOG,EQ,AEGIS LOGISTICS LIMITED,20,"-"
AEROFLEX,EQ,AEROFLEX INDUSTRIES LIMITED,20,"-"
AFFLE,EQ,AFFLE (INDIA) LIMITED,20,"-"
AFIL,EQ,AKME FINTRADE (INDIA) LIMITED,20,"-"
AGARIND,EQ,AGARWAL INDUSTRIAL CORPORATION LIMITED,20,"-"
AGI,EQ,AGI GREENPAC LIMITED,20,"-"
AGIIL,EQ,AGI INFRA LIMITED,20,"-"
AGROPHOS,EQ,AGRO PHOS INDIA LIMITED,20,"-"
AGSTRA,EQ,AGS TRANSACT TECHNOLOGIES LIMITED,20,"-"
AHL,EQ,ABANS HOLDINGS LIMITED,20,"-"
AHLEAST,EQ,ASIAN HOTELS (EAST) LIMITED,20,"-"
AHLUCONT,EQ,AHLUWALIA CONTRACTS (INDIA) LIMITED,20,"-"
AIAENG,EQ,AIA ENGINEERING LIMITED,20,"-"
AIIL,EQ,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,20,"-"
AIRAN,EQ,AIRAN LIMITED,20,"-"
AIROLAM,EQ,AIRO LAM LIMITED,20,"-"
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,20,"-"
AKASH,EQ,AKASH INFRA PROJECTS LIMITED,20,"-"
AKG,EQ,AKG EXIM LIMITED,20,"-"
AKIKO,SM,AKIKO GLOBAL SERVICES LIMITED,20,"-"
AKSHARCHEM,EQ,AKSHARCHEM INDIA LIMITED,20,"-"
AKZOINDIA,EQ,AKZO NOBEL INDIA LIMITED,20,"-"
ALANKIT,EQ,ALANKIT LIMITED,20,"-"
ALBERTDAVD,EQ,ALBERT DAVID LIMITED,20,"-"
ALEMBICLTD,EQ,ALEMBIC LIMITED,20,"-"
ALICON,EQ,ALICON CASTALLOY LIMITED,20,"-"
ALKALI,EQ,ALKALI METALS LIMITED,20,"-"
