Symbol,Series,Security Name,Band,Remarks
MOTISONS,EQ,MOTISONS JEWELLERS LIMITED,5,"-"
MOTOGENFIN,EQ,THE MOTOR & GENERAL FINANCE LIMITED,5,"-"
MPTODAY,SM,MADHYA PRADESH TODAY MEDIA LIMITED,5,"-"
MRO-TEK,BE,MRO-TEK REALTY LIMITED,5,"-"
MSPL,EQ,MSP STEEL & POWER LIMITED,5,"-"
MTEDUCARE,BE,MT EDUCARE LIMITED,5,"-"
MUFIN,EQ,MUFIN GREEN FINANCE LIMITED,5,"-"
MUKTAARTS,EQ,MUKTA ARTS LIMITED,5,"-"
MUNJALAU,EQ,MUNJAL AUTO INDUSTRIES LIMITED,5,"-"
NAGAFERT,EQ,NAGARJUNA FERTILIZERS AND CHEMICALS LIMITED,5,"-"
NAGREEKCAP,EQ,NAGREEKA CAPITAL & INFRASTRUCTURE LIMITED,5,"GSM STAGE - I"
NAGREEKEXP,EQ,NAGREEKA EXPORTS LIMITED,5,"-"
NARMADA,BE,NARMADA AGROBASE LIMITED,5,"-"
NETWEB,EQ,NETWEB TECHNOLOGIES INDIA LIMITED,5,"-"
NETWORK18,EQ,NETWORK18 MEDIA & INVESTMENTS LIMITED,5,"-"
NILAINFRA,BE,NILA INFRASTRUCTURES LIMITED,5,"-"
NIRAJ,EQ,NIRAJ CEMENT STRUCTURALS LIMITED,5,"-"
NIRAJISPAT,BE,NIRAJ ISPAT INDUSTRIES LIMITED,5,"-"
NITIRAJ,BE,NITIRAJ ENGINEERS LIMITED,5,"-"
NKIND,EQ,NK INDUSTRIES LIMITED,5,"-"
NOIDATOLL,BE,NOIDA TOLL BRIDGE COMPANY LIMITED,5,"-"
NORBTEAEXP,EQ,NORBEN TEA & EXPORTS LIMITED,5,"-"
NPST,SM,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,5,"-"
NTL,BE,NEUEON TOWERS LIMITED,5,"-"
OILCOUNTUB,BE,OIL COUNTRY TUBULAR LIMITED,5,"-"
OMKARCHEM,BZ,OMKAR SPECIALITY CHEMICALS LIMITED,5,"GSM STAGE - 0"
ONDOOR,SM,ON DOOR CONCEPTS LIMITED,5,"-"
ONELIFECAP,BE,ONELIFE CAPITAL ADVISORS LIMITED,5,"-"
ONEPOINT,EQ,ONE POINT ONE SOLUTIONS LIMITED,5,"-"
ORIANA,SM,ORIANA POWER LIMITED,5,"-"
ORIENTALTL,BE,ORIENTAL TRIMEX LIMITED,5,"-"
ORIENTCER,EQ,ORIENT CERATECH LIMITED,5,"-"
ORIENTLTD,EQ,ORIENT PRESS LIMITED,5,"-"
ORTEL,BZ,ORTEL COMMUNICATIONS LIMITED,5,"GSM STAGE - 0"
OSIAHYPER,BE,OSIA HYPER RETAIL LIMITED,5,"-"
OSWALAGRO,EQ,OSWAL AGRO MILLS LIMITED,5,"-"
OSWALSEEDS,BE,SHREEOSWAL SEEDS AND CHEMICALS LIMITED,5,"-"
OWAIS,SM,OWAIS METAL AND MINERAL PROCESSING LIMITED,5,"-"
PAISALO,EQ,PAISALO DIGITAL LIMITED,5,"-"
PALREDTEC,BE,PALRED TECHNOLOGIES LIMITED,5,"-"
PANSARI,EQ,PANSARI DEVELOPERS LIMITED,5,"-"
PARACABLES,BE,PARAMOUNT COMMUNICATIONS LIMITED,5,"-"
PARIN,SM,PARIN FURNITURE LIMITED,5,"-"
PARSVNATH,EQ,PARSVNATH DEVELOPERS LIMITED,5,"-"
PASHUPATI,SM,PASHUPATI COTSPIN LIMITED,5,"-"
PATTECH,ST,PATTECH FITWELL TUBE COMPONENTS LIMITED,5,"-"
PAVNAIND,EQ,PAVNA INDUSTRIES LIMITED,5,"-"
PAYTM,EQ,ONE 97 COMMUNICATIONS LIMITED,5,"-"
PCJEWELLER,EQ,PC JEWELLER LIMITED,5,"-"
PEARLPOLY,BE,PEARL POLYMERS LIMITED,5,"-"
PERFECT,SM,PERFECT INFRAENGINEERS LIMITED,5,"-"
PFS,EQ,PTC INDIA FINANCIAL SERVICES LIMITED,5,"-"
PILITA,BE,PIL ITALICA LIFESTYLE LIMITED,5,"-"
PIONEEREMB,EQ,PIONEER EMBROIDERIES LIMITED,5,"-"
PODDARHOUS,BZ,PODDAR HOUSING AND DEVELOPMENT LIMITED,5,"-"
PRAKASHSTL,BE,PRAKASH STEELAGE LIMITED,5,"-"
PRAMARA,SM,PRAMARA PROMOTIONS LIMITED,5,"-"
PRATHAM,SM,PRATHAM EPC PROJECTS LIMITED,5,"-"
PRAXIS,BE,PRAXIS HOME RETAIL LIMITED,5,"GSM STAGE - 0"
PRECOT,BE,PRECOT LIMITED,5,"-"
PREMIER,BE,PREMIER LIMITED,5,"GSM STAGE - 0"
PRITIKA,SM,PRITIKA ENGINEERING COMPONENTS LIMITED,5,"-"
PRITIKAUTO,BE,PRITIKA AUTO INDUSTRIES LIMITED,5,"-"
PRLIND,ST,PREMIER ROADLINES LIMITED,5,"-"
PROLIFE,SM,PROLIFE INDUSTRIES LIMITED,5,"-"
PRUDMOULI,BE,PRUDENTIAL SUGAR CORPORATION LIMITED,5,"-"
PURVA,BE,PURAVANKARA LIMITED,5,"-"
PVP,EQ,PVP VENTURES LIMITED,5,"-"
QFIL,SM,QUALITY FOILS (INDIA) LIMITED,5,"-"
QUADPRO,SM,QUADPRO ITES LIMITED,5,"-"
QUINTEGRA,BE,QUINTEGRA SOLUTIONS LIMITED,5,"GSM STAGE - 0"
RADAAN,EQ,RADAAN MEDIAWORKS INDIA LIMITED,5,"GSM STAGE - I"
RAJMET,BE,RAJNANDINI METAL LIMITED,5,"-"
RAJVIR,BZ,RAJVIR INDUSTRIES LIMITED,5,"GSM STAGE - 0"
RAMCOSYS,BE,RAMCO SYSTEMS LIMITED,5,"-"
RANEENGINE,EQ,RANE ENGINE VALVE LIMITED,5,"-"
RBMINFRA,SM,RBM INFRACON LIMITED,5,"-"
RBZJEWEL,BE,RBZ JEWELLERS LIMITED,5,"-"
RCOM,BE,RELIANCE COMMUNICATIONS LIMITED,5,"-"
REFEX,EQ,REFEX INDUSTRIES LIMITED,5,"-"
REFRACTORY,ST,REFRACTORY SHAPES LIMITED,5,"-"
RELIABLE,SM,RELIABLE DATA SERVICES LIMITED,5,"-"
REMSONSIND,EQ,REMSONS INDUSTRIES LIMITED,5,"-"
REXPIPES,SM,REX PIPES AND CABLES INDUSTRIES LIMITED,5,"-"
RICHA,SM,RICHA INFO SYSTEMS LIMITED,5,"-"
RKDL,EQ,RAVI KUMAR DISTILLERIES LIMITED,5,"-"
RKEC,EQ,RKEC PROJECTS LIMITED,5,"-"
RMDRIP,SM,R M DRIP AND SPRINKLERS SYSTEMS LIMITED,5,"-"
ROCKINGDCE,SM,ROCKINGDEALS CIRCULAR ECONOMY LIMITED,5,"-"
ROLTA,BZ,ROLTA INDIA LIMITED,5,"-"
ROML,BE,RAJ OIL MILLS LIMITED,5,"-"
RPOWER,EQ,RELIANCE POWER LIMITED,5,"-"
RPPL,BE,RAJSHREE POLYPACK LIMITED,5,"-"
RSSOFTWARE,BE,R. S. SOFTWARE (INDIA) LIMITED,5,"-"
RTNPOWER,EQ,RATTANINDIA POWER LIMITED,5,"-"
RUCHINFRA,EQ,RUCHI INFRASTRUCTURE LIMITED,5,"-"
RVHL,BE,RAVINDER HEIGHTS LIMITED,5,"-"
SABAR,SM,SABAR FLEX INDIA LIMITED,5,"-"
SADBHAV,BE,SADBHAV ENGINEERING LIMITED,5,"-"
SADBHIN,EQ,SADBHAV INFRASTRUCTURE PROJECT LIMITED,5,"GSM STAGE - 0"
SAGARDEEP,EQ,SAGARDEEP ALLOYS LIMITED,5,"-"
SAHANA,SM,SAHANA SYSTEM LIMITED,5,"-"
SALASAR,EQ,SALASAR TECHNO ENGINEERING LIMITED,5,"-"
SALZERELEC,EQ,SALZER ELECTRONICS LIMITED,5,"-"
SAMBHAAV,BE,SAMBHAAV MEDIA LIMITED,5,"-"
SAMPANN,EQ,SAMPANN UTPADAN INDIA LIMITED,5,"-"
SANCO,BZ,SANCO INDUSTRIES LIMITED,5,"GSM STAGE - 0"
SANDUMA,EQ,SANDUR MANGANESE & IRON ORES LIMITED,5,"-"
SANGINITA,BE,SANGINITA CHEMICALS LIMITED,5,"-"
SARVESHWAR,BE,SARVESHWAR FOODS LIMITED,5,"-"
SCHNEIDER,EQ,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,5,"-"
SEAMECLTD,EQ,SEAMEC LIMITED,5,"-"
SECL,SM,SALASAR EXTERIORS AND CONTOUR LIMITED,5,"-"
SECMARK,BE,SECMARK CONSULTANCY LIMITED,5,"-"
SECURKLOUD,BE,SECUREKLOUD TECHNOLOGIES LIMITED,5,"-"
SEJALLTD,BE,SEJAL GLASS LIMITED,5,"-"
SEL,SM,SUNGARNER ENERGIES LIMITED,5,"-"
SELMC,EQ,SEL MANUFACTURING COMPANY LIMITED,5,"-"
SERVOTECH,EQ,SERVOTECH POWER SYSTEMS LIMITED,5,"-"
SETUINFRA,BZ,SETUBANDHAN INFRASTRUCTURE LIMITED,5,"GSM STAGE - 0"
SEYAIND,BE,SEYA INDUSTRIES LIMITED,5,"-"
SHAHALLOYS,EQ,SHAH ALLOYS LIMITED,5,"-"
SHAIVAL,ST,SHAIVAL REALITY LIMITED,5,"-"
SHAKTIPUMP,EQ,SHAKTI PUMPS (INDIA) LIMITED,5,"-"
SHANTI,BE,SHANTI OVERSEAS (INDIA) LIMITED,5,"-"
SHEETAL,ST,SHEETAL UNIVERSAL LIMITED,5,"-"
SHIVATEX,EQ,SHIVA TEXYARN LIMITED,5,"-"
SHIVAUM,ST,SHIV AUM STEELS LIMITED,5,"-"
SHREERAMA,BE,SHREE RAMA MULTI-TECH LIMITED,5,"-"
SHRENIK,EQ,SHRENIK LIMITED,5,"-"
SHUBHLAXMI,SM,SHUBHLAXMI JEWEL ART LIMITED,5,"-"
SHYAMCENT,BE,SHYAM CENTURY FERROUS LIMITED,5,"-"
SICALLOG,BE,SICAL LOGISTICS LIMITED,5,"-"
SIDDHIKA,SM,SIDDHIKA COATINGS LIMITED,5,"-"
SILKFLEX,ST,SILKFLEX POLYMERS (INDIA) LIMITED,5,"-"
SIMPLEXINF,BE,SIMPLEX INFRASTRUCTURES LIMITED,5,"-"
SINDHUTRAD,EQ,SINDHU TRADE LINKS LIMITED,5,"-"
SJLOGISTIC,SM,S J LOGISTICS (INDIA) LIMITED,5,"-"
SKIL,BE,SKIL INFRASTRUCTURE LIMITED,5,"-"
SKYGOLD,BE,SKY GOLD LIMITED,5,"-"
SLONE,ST,SLONE INFOSYSTEMS LIMITED,5,"-"
SMARTLINK,BE,SMARTLINK HOLDINGS LIMITED,5,"-"
SMLT,EQ,SARTHAK METALS LIMITED,5,"-"
SMVD,ST,SMVD POLY PACK LIMITED,5,"-"
SOFTTECH,EQ,SOFTTECH ENGINEERS LIMITED,5,"-"
SOLEX,SM,SOLEX ENERGY LIMITED,5,"-"
SOMATEX,BE,SOMA TEXTILES & INDUSTRIES LIMITED,5,"-"
SPARC,EQ,SUN PHARMA ADVANCED RESEARCH COMPANY LIMITED,5,"-"
SPMLINFRA,EQ,SPML INFRA LIMITED,5,"-"
SPRL,ST,SP REFRACTORIES LIMITED,5,"-"
SPTL,BZ,SINTEX PLASTICS TECHNOLOGY LIMITED,5,"GSM STAGE - 0"
SRPL,BE,SHREE RAM PROTEINS LIMITED,5,"-"
SSFL,SM,SRIVARI SPICES AND FOODS LIMITED,5,"-"
SUMEETINDS,BE,SUMEET INDUSTRIES LIMITED,5,"-"
SUMIT,BE,SUMIT WOODS LIMITED,5,"-"
SUPERSPIN,BE,SUPER SPINNING MILLS LIMITED,5,"-"
SUPREMEENG,BE,SUPREME ENGINEERING LIMITED,5,"GSM STAGE - 0"
SUPREMEINF,BZ,SUPREME INFRASTRUCTURE INDIA LIMITED,5,"-"
SURANASOL,BE,SURANA SOLAR LIMITED,5,"-"
SURANAT&P,BE,SURANA TELECOM AND POWER LIMITED,5,"-"
SURANI,SM,SURANI STEEL TUBES LIMITED,5,"-"
SUULD,EQ,SUUMAYA INDUSTRIES LIMITED,5,"-"
SUVEN,EQ,SUVEN LIFE SCIENCES LIMITED,5,"-"
SUVIDHAA,EQ,SUVIDHAA INFOSERVE LIMITED,5,"-"
SUZLON,BE,SUZLON ENERGY LIMITED,5,"-"
SVLL,EQ,SHREE VASU LOGISTICS LIMITED,5,"-"
SVPGLOB,EQ,SVP GLOBAL TEXTILES LIMITED,5,"-"
SWANENERGY,EQ,SWAN ENERGY LIMITED,5,"-"
SWARAJ,SM,SWARAJ SUITING LIMITED,5,"-"
SWELECTES,EQ,SWELECT ENERGY SYSTEMS LIMITED,5,"-"
SWSOLAR,EQ,STERLING AND WILSON RENEWABLE ENERGY LIMITED,5,"-"
SYNCOMF,EQ,SYNCOM FORMULATIONS (INDIA) LIMITED,5,"-"
TAC,SM,TAC INFOSEC LIMITED,5,"-"
TAKE,EQ,TAKE SOLUTIONS LIMITED,5,"-"
TAPIFRUIT,SM,TAPI FRUIT PROCESSING LIMITED,5,"-"
TARACHAND,BE,TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,5,"-"
TARMAT,BE,TARMAT LIMITED,5,"-"
TATAINVEST,BE,TATA INVESTMENT CORPORATION LIMITED,5,"-"
TCIFINANCE,BE,TCI FINANCE LIMITED,5,"GSM STAGE - 0"
TCLCONS,EQ,TANTIA CONSTRUCTIONS LIMITED,5,"-"
TECHLABS,SM,TRIDENT TECHLABS LIMITED,5,"-"
TECILCHEM,BE,TECIL CHEMICALS AND HYDRO POWER LIMITED,5,"GSM STAGE - 0"
TERASOFT,BE,TERA SOFTWARE LIMITED,5,"-"
TFCILTD,EQ,TOURISM FINANCE CORPORATION OF INDIA LIMITED,5,"-"
TGL,SM,TEERTH GOPICON LIMITED,5,"-"
THEINVEST,EQ,THE INVESTMENT TRUST OF INDIA LIMITED,5,"-"
TIL,BZ,TIL LIMITED,5,"-"
TIMESCAN,SM,TIMESCAN LOGISTICS (INDIA) LIMITED,5,"-"
TIMESGTY,BE,TIMES GUARANTY LIMITED,5,"-"
TIPSFILMS,EQ,TIPS FILMS LIMITED,5,"-"
TIRUPATI,SM,SHREE TIRUPATI BALAJEE FIBC LIMITED,5,"-"
TOUCHWOOD,EQ,TOUCHWOOD ENTERTAINMENT LIMITED,5,"-"
TRANSWIND,SM,TRANSWIND INFRASTRUCTURES LIMITED,5,"-"
TREEHOUSE,BE,TREE HOUSE EDUCATION & ACCESSORIES LIMITED,5,"-"
TREJHARA,BE,TREJHARA SOLUTIONS LIMITED,5,"-"
TRIL,BE,TRANSFORMERS AND RECTIFIERS (INDIA) LIMITED,5,"-"
TV18BRDCST,EQ,TV18 BROADCAST LIMITED,5,"-"
TVVISION,BE,TV VISION LIMITED,5,"-"
UEL,BE,UJAAS ENERGY LIMITED,5,"-"
UMESLTD,EQ,USHA MARTIN EDUCATION & SOLUTIONS LIMITED,5,"GSM STAGE - 0"
UNIINFO,BE,UNIINFO TELECOM SERVICES LIMITED,5,"-"
UNITECH,BZ,UNITECH LIMITED,5,"-"
UNIVAFOODS,BE,UNIVA FOODS LIMITED,5,"GSM STAGE - IV"
UNIVASTU,BE,UNIVASTU INDIA LIMITED,5,"-"
URAVI,BE,URAVI T AND WEDGE LAMPS LIMITED,5,"-"
URBAN,SM,URBAN ENVIRO WASTE MANAGEMENT LIMITED,5,"-"
URJA,EQ,URJA GLOBAL LIMITED,5,"-"
USK,BE,UDAYSHIVAKUMAR INFRA LIMITED,5,"-"
UWCSL,SM,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED,5,"-"
V2RETAIL,BE,V2 RETAIL LIMITED,5,"-"
VARDMNPOLY,EQ,VARDHMAN POLYTEX LIMITED,5,"-"
VASA,SM,VASA RETAIL AND OVERSEAS LTD,5,"-"
VASWANI,BE,VASWANI INDUSTRIES LIMITED,5,"-"
VCL,BE,VAXTEX COTFAB LIMITED,5,"-"
VEEKAYEM,SM,VEEKAYEM FASHION AND APPARELS LIMITED,5,"-"
VELS,SM,VELS FILM INTERNATIONAL LIMITED,5,"-"
VERITAAS,ST,VERITAAS ADVERTISING LIMITED,5,"-"
VERTEXPLUS,ST,VERTEXPLUS TECHNOLOGIES LIMITED,5,"-"
VERTOZ,EQ,VERTOZ ADVERTISING LIMITED,5,"-"
VHLTD,BE,VICEROY HOTELS LIMITED,5,"-"
VIAZ,SM,VIAZ TYRES LIMITED,5,"-"
VIKASLIFE,EQ,VIKAS LIFECARE LIMITED,5,"-"
VINEETLAB,BE,VINEET LABORATORIES LIMITED,5,"-"
VINNY,EQ,VINNY OVERSEAS LIMITED,5,"-"
VISAKAIND,EQ,VISAKA INDUSTRIES LIMITED,5,"-"
VISASTEEL,BE,VISA STEEL LIMITED,5,"-"
VIVIANA,SM,VIVIANA POWER TECH LIMITED,5,"-"
VIVIDHA,BE,VISAGAR POLYTEX LIMITED,5,"-"
VIVO,SM,VIVO COLLABORATION SOLUTIONS LIMITED,5,"-"
VLEGOV,BE,VL E GOVERNANCE & IT SOLUTIONS LIMITED,5,"-"
VMARCIND,SM,V MARC INDIA LIMITED,5,"-"
VSCL,ST,VADIVARHE SPECIALITY CHEMICALS LIMITED,5,"-"
VSTL,BE,VIBHOR STEEL TUBES LIMITED,5,"-"
WALCHANNAG,EQ,WALCHANDNAGAR INDUSTRIES LIMITED,5,"-"
WALPAR,SM,WALPAR NUTRITIONS LIMITED,5,"-"
WANBURY,EQ,WANBURY LIMITED,5,"-"
WEBELSOLAR,BE,WEBSOL ENERGY SYSTEM LIMITED,5,"-"
WEL,BE,WONDER ELECTRICALS LIMITED,5,"-"
WELINV,EQ,WELSPUN INVESTMENTS AND COMMERCIALS LIMITED,5,"-"
WEWIN,BE,WE WIN LIMITED,5,"-"
WINSOL,ST,WINSOL ENGINEERS LIMITED,5,"-"
WIPL,EQ,THE WESTERN INDIA PLYWOODS LIMITED,5,"-"
WOCKPHARMA,BE,WOCKHARDT LIMITED,5,"-"
WOMANCART,SM,WOMANCART LIMITED,5,"-"
XELPMOC,BE,XELPMOC DESIGN AND TECH LIMITED,5,"-"
YAARI,BE,YAARI DIGITAL INTEGRATED SERVICES LIMITED,5,"GSM STAGE - 0"
ZEELEARN,BE,ZEE LEARN LIMITED,5,"-"
ZENITHSTL,EQ,ZENITH STEEL PIPES & INDUSTRIES LIMITED,5,"-"
ZENTEC,EQ,ZEN TECHNOLOGIES LIMITED,5,"-"
3RDROCK,IT,3RD ROCK MULTIMEDIA LIMITED,10,"-"
AADHARHFC,EQ,AADHAR HOUSING FINANCE LIMITED,10,"-"
ABSLAMC,EQ,ADITYA BIRLA SUN LIFE AMC LIMITED,10,"-"
ACEINTEG,EQ,ACE INTEGRATED SOLUTIONS LIMITED,10,"-"
ACL,EQ,ANDHRA CEMENTS LIMITED,10,"-"
ADL,EQ,ARCHIDPLY DECOR LIMITED,10,"-"
AETHER,EQ,AETHER INDUSTRIES LIMITED,10,"-"
AHL,EQ,ABANS HOLDINGS LIMITED,10,"-"
AJOONI,EQ,AJOONI BIOTECH LIMITED,10,"-"
AKANKSHA,SM,AKANKSHA POWER AND INFRASTRUCTURE LIMITED,10,"-"
ALBERTDAVD,EQ,ALBERT DAVID LIMITED,10,"-"
ALKALI,EQ,ALKALI METALS LIMITED,10,"-"
AMDIND,EQ,AMD INDUSTRIES LIMITED,10,"-"
ANIKINDS,EQ,ANIK INDUSTRIES LIMITED,10,"-"
ANLON,SM,ANLON TECHNOLOGY SOLUTIONS LIMITED,10,"-"
ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED,10,"-"
AUROIMPEX,SM,AURO IMPEX & CHEMICALS LIMITED,10,"-"
AWL,EQ,ADANI WILMAR LIMITED,10,"-"
BAHETI,SM,BAHETI RECYCLING INDUSTRIES LIMITED,10,"-"
BDR,IT,BDR BUILDCON LIMITED,10,"-"
BEARDSELL,EQ,BEARDSELL LIMITED,10,"-"
BESTAGRO,EQ,BEST AGROLIFE LIMITED,10,"-"
BHAGYANGR,EQ,BHAGYANAGAR INDIA LIMITED,10,"-"
BHANDARI,EQ,BHANDARI HOSIERY EXPORTS LIMITED,10,"-"
BIKAJI,EQ,BIKAJI FOODS INTERNATIONAL LIMITED,10,"-"
BLAL,EQ,BEML LAND ASSETS LIMITED,10,"-"
BLUEJET,EQ,BLUE JET HEALTHCARE LIMITED,10,"-"
BURNPUR,EQ,BURNPUR CEMENT LIMITED,10,"-"
BYKE,EQ,THE BYKE HOSPITALITY LTD,10,"-"
CANARYS,SM,CANARYS AUTOMATIONS LIMITED,10,"-"
CCHHL,EQ,COUNTRY CLUB HOSPITALITY & HOLIDAYS LIMITED,10,"-"
CELLO,EQ,CELLO WORLD LIMITED,10,"-"
CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED,10,"-"
CORDSCABLE,EQ,CORDS CABLE INDUSTRIES LIMITED,10,"-"
CREST,EQ,CREST VENTURES LIMITED,10,"-"
DAVANGERE,EQ,DAVANGERE SUGAR COMPANY LIMITED,10,"-"
DEVIT,EQ,DEV INFORMATION TECHNOLOGY LIMITED,10,"-"
DIGISPICE,EQ,DIGISPICE TECHNOLOGIES LIMITED,10,"-"
DRCSYSTEMS,EQ,DRC SYSTEMS INDIA LIMITED,10,"-"
DSSL,EQ,DYNACONS SYSTEMS & SOLUTIONS LIMITED,10,"-"
DYCL,EQ,DYNAMIC CABLES LIMITED,10,"-"
EMAMIREAL,EQ,EMAMI REALTY LIMITED,10,"-"
EMIL,EQ,ELECTRONICS MART INDIA LIMITED,10,"-"
EMKAY,EQ,EMKAY GLOBAL FINANCIAL SERVICES LIMITED,10,"-"
ESSARSHPNG,EQ,ESSAR SHIPPING LIMITED,10,"-"
FLAIR,EQ,FLAIR WRITING INDUSTRIES LIMITED,10,"-"
GENCON,EQ,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LIMITED,10,"-"
GINNIFILA,EQ,GINNI FILAMENTS LIMITED,10,"-"
GLS,EQ,GLENMARK LIFE SCIENCES LIMITED,10,"-"
GOLDTECH,EQ,AION-TECH SOLUTIONS LIMITED,10,"-"
GOPAL,EQ,GOPAL SNACKS LIMITED,10,"-"
GRINFRA,EQ,G R INFRAPROJECTS LIMITED,10,"-"
GSLSU,EQ,GLOBAL SURFACES LIMITED,10,"-"
HAPPYFORGE,EQ,HAPPY FORGINGS LIMITED,10,"-"
HARRMALAYA,EQ,HARRISONS  MALAYALAM LIMITED,10,"-"
HBSL,EQ,HB STOCKHOLDINGS LIMITED,10,"-"
HCC,EQ,HINDUSTAN CONSTRUCTION COMPANY LIMITED,10,"-"
HEXATRADEX,EQ,HEXA TRADEX LIMITED,10,"-"
HMAAGRO,EQ,HMA AGRO INDUSTRIES LIMITED,10,"-"
HPL,EQ,HPL ELECTRIC & POWER LIMITED,10,"-"
IEL,EQ,INDIABULLS ENTERPRISES LIMITED,10,"-"
IFCI,EQ,IFCI LIMITED,10,"-"
INOXWIND,EQ,INOX WIND LIMITED,10,"-"
INSPIRE,SM,INSPIRE FILMS LIMITED,10,"-"
IPL,EQ,INDIA PESTICIDES LIMITED,10,"-"
ITDC,EQ,INDIA TOURISM DEVELOPMENT CORPORATION LIMITED,10,"-"
IVC,EQ,IL&FS INVESTMENT MANAGERS LIMITED,10,"-"
IZMO,EQ,IZMO LIMITED,10,"-"
JAICORPLTD,EQ,JAI CORP LIMITED,10,"-"
JAINAM,SM,JAINAM FERRO ALLOYS (I) LIMITED,10,"-"
JETKNIT,SM,JET KNITWEARS LIMITED,10,"-"
JPASSOCIAT,EQ,JAIPRAKASH ASSOCIATES LIMITED,10,"-"
JSWINFRA,EQ,JSW INFRASTRUCTURE LIMITED,10,"-"
JUNIPER,EQ,JUNIPER HOTELS LIMITED,10,"-"
KALYANIFRG,EQ,KALYANI FORGE LIMITED,10,"-"
KAMOPAINTS,EQ,KAMDHENU VENTURES LIMITED,10,"-"
KECL,EQ,KIRLOSKAR ELECTRIC COMPANY LIMITED,10,"-"
KESORAMIND,EQ,KESORAM INDUSTRIES LIMITED,10,"-"
KHANDSE,EQ,KHANDWALA SECURITIES LIMITED,10,"-"
KIRLPNU,EQ,KIRLOSKAR PNEUMATIC COMPANY LIMITED,10,"-"
KMSUGAR,EQ,K.M.SUGAR MILLS LIMITED,10,"-"
KREBSBIO,EQ,KREBS BIOCHEMICALS AND INDUSTRIES LIMITED,10,"-"
LGBFORGE,EQ,LGB FORGE LIMITED,10,"-"
LPDC,EQ,LANDMARK PROPERTY DEVELOPMENT COMPANY LIMITED,10,"-"
LYPSAGEMS,EQ,LYPSA GEMS & JEWELLERY LIMITED,10,"-"
MADHUSUDAN,SM,MADHUSUDAN MASALA LIMITED,10,"-"
MANKIND,
